record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,transport_event_id,transport_id,shipment_id,event_type,event_at,destination_location_id,delivered_quantity,quantity_uom,status
log-05-840dc2cdab19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-320a488244dd,TR-000547-2,TR-000547,SHP-000547,DELIVERED,2026-03-21T00:00:00+00:00,LOC-P2-RAW,33.0,EA,COMPLETED
log-05-71fa30177e69,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0921040be1ce,TR-000548-1,TR-000548,SHP-000548,DISPATCHED,2026-05-03T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-d0d51f5c9bc5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-724656622639,TR-000548-2,TR-000548,SHP-000548,DELIVERED,2026-05-04T00:00:00+00:00,LOC-P1-RAW,55.5,TON,COMPLETED
log-05-653f9783b187,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-241d288508bc,TR-000549-1,TR-000549,SHP-000549,DISPATCHED,2026-05-31T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-00d2132d20d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9d12db7ad1e,TR-000549-2,TR-000549,SHP-000549,DELIVERED,2026-06-02T00:00:00+00:00,LOC-P2-RAW,60.0,TON,COMPLETED
log-05-a95f15ce67f1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c087d1392351,TR-000550-1,TR-000550,SHP-000550,DISPATCHED,2026-06-22T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-114ec414bcd6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b6e36bde6c1,TR-000550-2,TR-000550,SHP-000550,DELIVERED,2026-06-23T00:00:00+00:00,LOC-P1-RAW,15.0,EA,COMPLETED
log-05-cd09afa8556a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bf5393796ca,TR-000551-1,TR-000551,SHP-000551,DISPATCHED,2026-07-14T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-cb7b36b30c4f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3bef4a60353,TR-000551-2,TR-000551,SHP-000551,DELIVERED,2026-07-16T00:00:00+00:00,LOC-P2-RAW,19.5,EA,COMPLETED
log-05-778fd50cbaef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a668697c5d51,TR-000552-1,TR-000552,SHP-000552,DISPATCHED,2026-08-07T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-db9cd22035c1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae60e79010f1,TR-000552-2,TR-000552,SHP-000552,DELIVERED,2026-08-08T00:00:00+00:00,LOC-P1-RAW,24.0,TON,COMPLETED
log-05-dd63c7fa38b1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67db68d9ff7a,TR-000553-1,TR-000553,SHP-000553,DISPATCHED,2026-09-26T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-4c90923a8117,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62d3311db3da,TR-000553-2,TR-000553,SHP-000553,DELIVERED,2026-09-28T00:00:00+00:00,LOC-P1-RAW,33.0,EA,COMPLETED
log-05-2117844df34b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-400e7788e777,TR-000554-1,TR-000554,SHP-000554,DISPATCHED,2026-10-21T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-5158727b3fd8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-def2964a3b5b,TR-000554-2,TR-000554,SHP-000554,DELIVERED,2026-10-22T00:00:00+00:00,LOC-P2-RAW,37.5,EA,COMPLETED
log-05-942fb7f8b5a7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d63f026e01b,TR-000555-1,TR-000555,SHP-000555,DISPATCHED,2023-11-27T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-90a7cc45f121,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3f22c23e79d,TR-000555-2,TR-000555,SHP-000555,DELIVERED,2023-11-29T00:00:00+00:00,LOC-P1-RAW,42.0,TON,COMPLETED
log-05-c1ec3985ede1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-546eb39a110c,TR-000556-1,TR-000556,SHP-000556,DISPATCHED,2023-09-26T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-58d6d8283e52,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0e748eb2c3f,TR-000556-2,TR-000556,SHP-000556,DELIVERED,2023-09-27T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-a879dc300e9a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d5fd10d00d9,TR-000557-1,TR-000557,SHP-000557,DISPATCHED,2023-12-13T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-2354a987cf61,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1e2b7351a1f,TR-000557-2,TR-000557,SHP-000557,DELIVERED,2023-12-15T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-8c22fc993178,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5c9bd4aefab,TR-000558-1,TR-000558,SHP-000558,DISPATCHED,2024-01-04T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-9ef93d7d9d34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d753e123498,TR-000558-2,TR-000558,SHP-000558,DELIVERED,2024-01-05T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-1e917d2620d9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-691962c9b335,TR-000559-1,TR-000559,SHP-000559,DISPATCHED,2024-01-28T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-d200c7b0cecd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3929577c20a1,TR-000559-2,TR-000559,SHP-000559,DELIVERED,2024-01-30T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-5f98acad4158,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9087a2fbc340,TR-000560-1,TR-000560,SHP-000560,DISPATCHED,2024-02-19T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-237c241f77c8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23e6c338ea92,TR-000560-2,TR-000560,SHP-000560,DELIVERED,2024-02-20T00:00:00+00:00,LOC-P2-RAW,24.0,EA,COMPLETED
log-05-5ccb465890ec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d345546d002,TR-000561-1,TR-000561,SHP-000561,DISPATCHED,2024-03-09T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-51457f4c2116,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b9e6aeb008b3,TR-000561-2,TR-000561,SHP-000561,DELIVERED,2024-03-11T00:00:00+00:00,LOC-P1-RAW,28.5,TON,COMPLETED
log-05-d89fcee97538,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1846a6bf7489,TR-000562-1,TR-000562,SHP-000562,DISPATCHED,2024-04-19T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-b93e567abe9d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-902d4e5b731b,TR-000562-2,TR-000562,SHP-000562,DELIVERED,2024-04-20T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-443d4101a4b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e1ce2a6b617,TR-000563-1,TR-000563,SHP-000563,DISPATCHED,2024-05-17T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-89f236ae13a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-abe0ef202595,TR-000563-2,TR-000563,SHP-000563,DELIVERED,2024-05-19T00:00:00+00:00,LOC-P1-RAW,51.0,EA,COMPLETED
log-05-11b1d3daa437,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a0ed7107d30,TR-000564-1,TR-000564,SHP-000564,DISPATCHED,2024-06-06T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-aa39a99707a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c92ba1175462,TR-000564-2,TR-000564,SHP-000564,DELIVERED,2024-06-07T00:00:00+00:00,LOC-P2-RAW,55.5,EA,COMPLETED
log-05-82830e418c03,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-36b4af139a98,TR-000565-1,TR-000565,SHP-000565,DISPATCHED,2024-06-26T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-375d5aba6f47,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4faf03b6c757,TR-000565-2,TR-000565,SHP-000565,DELIVERED,2024-06-28T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-3f78d043b5b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b35815e8e44,TR-000566-1,TR-000566,SHP-000566,DISPATCHED,2024-07-24T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-5d9374630057,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78475899810f,TR-000566-2,TR-000566,SHP-000566,DELIVERED,2024-07-25T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-f9e401f8c0c2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e97d30eb77cf,TR-000567-1,TR-000567,SHP-000567,DISPATCHED,2024-08-21T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-f77fa69b1653,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1830b2ff95a1,TR-000567-2,TR-000567,SHP-000567,DELIVERED,2024-08-23T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-dbee7577e3d6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb05e69b7a3b,TR-000568-1,TR-000568,SHP-000568,DISPATCHED,2024-09-30T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-7fadbd0e8544,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2177220d8aa,TR-000568-2,TR-000568,SHP-000568,DELIVERED,2024-10-01T00:00:00+00:00,LOC-P1-RAW,28.5,TON,COMPLETED
log-05-f9a5e39c7597,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf267de166fc,TR-000569-1,TR-000569,SHP-000569,DISPATCHED,2024-08-12T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-2f69115356fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-790eb470a836,TR-000569-2,TR-000569,SHP-000569,DELIVERED,2024-08-14T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-0f915987099e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1aa73dbe5400,TR-000570-1,TR-000570,SHP-000570,DISPATCHED,2024-09-12T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-330604cacfab,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ed8c644af84,TR-000570-2,TR-000570,SHP-000570,DELIVERED,2024-09-13T00:00:00+00:00,LOC-P1-RAW,37.5,EA,COMPLETED
log-05-c96be3cf2b73,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5cc12f263db7,TR-000571-1,TR-000571,SHP-000571,DISPATCHED,2024-10-01T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-8c9f788c2bc4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43136c217d8d,TR-000571-2,TR-000571,SHP-000571,DELIVERED,2024-10-03T00:00:00+00:00,LOC-P2-RAW,42.0,EA,COMPLETED
log-05-5d1bdbdb2bc7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e94ebc8ffc4,TR-000572-1,TR-000572,SHP-000572,DISPATCHED,2024-11-21T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-0807a97d7d5d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-573487090198,TR-000572-2,TR-000572,SHP-000572,DELIVERED,2024-11-22T00:00:00+00:00,LOC-P2-RAW,51.0,TON,COMPLETED
log-05-1856dbc393c5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32e6535a8fdc,TR-000573-1,TR-000573,SHP-000573,DISPATCHED,2025-01-29T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-8b4fb53cd18e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffeff9ddac90,TR-000573-2,TR-000573,SHP-000573,DELIVERED,2025-01-31T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-0f89944c3025,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3999a7ca8da,TR-000574-1,TR-000574,SHP-000574,DISPATCHED,2025-02-22T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-96ec6b981a9a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3e4ef365f0c,TR-000574-2,TR-000574,SHP-000574,DELIVERED,2025-02-23T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-cc8ee80222be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ee6dc7d4fa8,TR-000575-1,TR-000575,SHP-000575,DISPATCHED,2025-03-21T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-188729dd8f1e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5260f33ffff5,TR-000575-2,TR-000575,SHP-000575,DELIVERED,2025-03-23T00:00:00+00:00,LOC-P2-RAW,24.0,EA,COMPLETED
log-05-4d9b6931079e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56e4a890e9fc,TR-000576-1,TR-000576,SHP-000576,DISPATCHED,2025-02-22T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-5a11e55bafc2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5ffc95ce3be,TR-000576-2,TR-000576,SHP-000576,DELIVERED,2025-02-23T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-29b31f4c1e42,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e99e88b1ee55,TR-000577-1,TR-000577,SHP-000577,DISPATCHED,2025-03-19T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-c9e2ab22817d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b61f4ec0a4f,TR-000577-2,TR-000577,SHP-000577,DELIVERED,2025-03-21T00:00:00+00:00,LOC-P1-RAW,37.5,EA,COMPLETED
log-05-d958fa1610cd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c6a604de395,TR-000578-1,TR-000578,SHP-000578,DISPATCHED,2025-04-14T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-0baf27c349ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9de44be669c1,TR-000578-2,TR-000578,SHP-000578,DELIVERED,2025-04-15T00:00:00+00:00,LOC-P2-RAW,42.0,EA,COMPLETED
log-05-3ea4eb690209,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0cb49468af05,TR-000579-1,TR-000579,SHP-000579,DISPATCHED,2025-05-11T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-e7745e86317a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d35767e513ab,TR-000579-2,TR-000579,SHP-000579,DELIVERED,2025-05-13T00:00:00+00:00,LOC-P1-RAW,46.5,TON,COMPLETED
log-05-42ea8d54b253,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e04c71618402,TR-000580-1,TR-000580,SHP-000580,DISPATCHED,2025-05-30T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-aeb28da173d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28944a4e6958,TR-000580-2,TR-000580,SHP-000580,DELIVERED,2025-05-31T00:00:00+00:00,LOC-P2-RAW,51.0,TON,COMPLETED
log-05-038252b764b9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-272b56989910,TR-000581-1,TR-000581,SHP-000581,DISPATCHED,2025-06-24T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-48437d1b41c6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3f723c3d5c8,TR-000581-2,TR-000581,SHP-000581,DELIVERED,2025-06-26T00:00:00+00:00,LOC-P1-RAW,55.5,EA,COMPLETED
log-05-38b46be33aa1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-937f2a0e2210,TR-000582-1,TR-000582,SHP-000582,DISPATCHED,2025-07-21T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-91045f94c836,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6977e72c098c,TR-000582-2,TR-000582,SHP-000582,DELIVERED,2025-07-22T00:00:00+00:00,LOC-P2-RAW,60.0,EA,COMPLETED
log-05-5582e0674ce8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cfe2ee49cd67,TR-000583-1,TR-000583,SHP-000583,DISPATCHED,2025-08-13T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-37b705390d5c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2faa245f8c18,TR-000583-2,TR-000583,SHP-000583,DELIVERED,2025-08-15T00:00:00+00:00,LOC-P1-RAW,15.0,TON,COMPLETED
log-05-ab7fabc5c836,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d38fa211e73,TR-000584-1,TR-000584,SHP-000584,DISPATCHED,2025-09-06T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-4e6ceb04c58a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4cfc248125d4,TR-000584-2,TR-000584,SHP-000584,DELIVERED,2025-09-07T00:00:00+00:00,LOC-P1-RAW,19.5,EA,COMPLETED
log-05-420df84ff633,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f33e1bf9ffc5,TR-000585-1,TR-000585,SHP-000585,DISPATCHED,2025-09-30T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-6746fe13eca3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d418e968e9c,TR-000585-2,TR-000585,SHP-000585,DELIVERED,2025-10-02T00:00:00+00:00,LOC-P2-RAW,24.0,EA,COMPLETED
log-05-71e31a49ab79,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-823f19383171,TR-000586-1,TR-000586,SHP-000586,DISPATCHED,2025-09-06T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-9cb3b5911ed3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64989602c906,TR-000586-2,TR-000586,SHP-000586,DELIVERED,2025-09-07T00:00:00+00:00,LOC-P2-RAW,33.0,TON,COMPLETED
log-05-0f1389ef4de7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c97a3b1a11f6,TR-000587-1,TR-000587,SHP-000587,DISPATCHED,2025-09-26T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
