record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,po_id,po_line_id,contract_id,supplier_id,material_id,order_date,due_date,order_quantity,quantity_uom,unit_price,currency,status
prc-02-9890168d756e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0918d49d46ba,PO-000873,PO-000873-10,CTR-00073,SUP-0033,MAT-RA-0120,2025-07-14,2025-08-06,28.5,TON,31320.19,KRW,OPEN
prc-02-da93c56a6f15,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78f6aa9d11af,PO-000874,PO-000874-10,CTR-00074,SUP-0034,MAT-RA-0121,2025-07-31,2025-08-30,33.0,TON,31575.87,USD,DELIVERED
prc-02-9812151406ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dd13ececf34,PO-000875,PO-000875-10,CTR-00075,SUP-0035,MAT-CO-0122,2025-08-17,2025-09-23,37.5,EA,31831.54,USD,DELIVERED
prc-02-9c8a95247b0d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb87e097ae01,PO-000876,PO-000876-10,CTR-00076,SUP-0036,MAT-CO-0123,2025-09-04,2025-10-18,42.0,EA,32087.22,USD,DELIVERED
prc-02-81978d96a4a9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6026335eda4d,PO-000877,PO-000877-10,CTR-00077,SUP-0037,MAT-RA-0126,2025-09-21,2025-11-11,46.5,TON,32342.89,KRW,OPEN
prc-02-b9e938d0d975,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69f4e215c13c,PO-000878,PO-000878-10,CTR-00078,SUP-0038,MAT-RA-0127,2025-10-08,2025-12-05,51.0,TON,32598.57,USD,DELIVERED
prc-02-c55f4271b0f6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb6dae1523b1,PO-000879,PO-000879-10,CTR-00079,SUP-0039,MAT-CO-0128,2025-10-25,2025-12-29,55.5,EA,32854.24,USD,DELIVERED
prc-02-7623df077036,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f10f250258e0,PO-000880,PO-000880-10,CTR-00080,SUP-0040,MAT-CO-0129,2025-11-11,2026-01-22,60.0,EA,33109.92,USD,DELIVERED
prc-02-f1c671706a8e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a886e1abb53,PO-000881,PO-000881-10,CTR-00081,SUP-0001,MAT-RA-0132,2025-11-28,2025-12-16,15.0,TON,33365.59,KRW,DELIVERED
prc-02-463b67d05774,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3bbd969362b,PO-000882,PO-000882-10,CTR-00082,SUP-0002,MAT-RA-0133,2025-12-15,2026-01-09,19.5,TON,31320.19,USD,DELIVERED
prc-02-7a7e3fdcdf45,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d14abf55d470,PO-000883,PO-000883-10,CTR-00083,SUP-0003,MAT-CO-0134,2026-01-02,2026-02-03,24.0,EA,31575.87,USD,DELIVERED
prc-02-641f2c01634f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5fb70e8a569b,PO-000884,PO-000884-10,CTR-00084,SUP-0004,MAT-CO-0135,2026-01-19,2026-02-27,28.5,EA,31831.54,USD,DELIVERED
prc-02-873f07c9e19b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58aa1a6285c1,PO-000885,PO-000885-10,CTR-00085,SUP-0005,MAT-RA-0139,2026-02-05,2026-03-23,33.0,TON,32087.22,KRW,DELIVERED
prc-02-6c73de11f340,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08ff0afec273,PO-000886,PO-000886-10,CTR-00086,SUP-0006,MAT-CO-0140,2026-02-22,2026-04-16,37.5,EA,32342.89,USD,DELIVERED
prc-02-81b40da2abcd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aacb305f5a43,PO-000887,PO-000887-10,CTR-00087,SUP-0007,MAT-CO-0141,2026-03-11,2026-05-10,42.0,EA,32598.57,USD,DELIVERED
prc-02-6dcb40f7600f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bacd747b0baa,PO-000888,PO-000888-10,CTR-00088,SUP-0008,MAT-RA-0144,2026-03-28,2026-06-03,46.5,TON,32854.24,USD,DELIVERED
prc-02-30627cc3d723,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-907c412d7671,PO-000889,PO-000889-10,CTR-00089,SUP-0009,MAT-RA-0145,2026-04-14,2026-06-27,51.0,TON,33109.92,KRW,OPEN
prc-02-1cb8f09ea6d1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca5094f0787c,PO-000890,PO-000890-10,CTR-00090,SUP-0010,MAT-CO-0146,2026-05-02,2026-07-22,55.5,EA,33365.59,USD,DELIVERED
prc-02-9d119393d687,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d475609e52de,PO-000891,PO-000891-10,CTR-00091,SUP-0011,MAT-CO-0147,2026-05-19,2026-08-15,60.0,EA,31320.19,USD,DELIVERED
prc-02-5e352646a2b8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-51d7b5acd472,PO-000892,PO-000892-10,CTR-00092,SUP-0012,MAT-RA-0150,2026-06-05,2026-06-27,15.0,TON,31575.87,USD,OPEN
prc-02-ba677b339c2e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2ff7f84eb2e,PO-000893,PO-000893-10,CTR-00093,SUP-0013,MAT-RA-0151,2026-06-22,2026-07-21,19.5,TON,31831.54,KRW,DELIVERED
prc-02-abde9c46ca70,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bebfc200ffd,PO-000894,PO-000894-10,CTR-00094,SUP-0014,MAT-CO-0152,2026-07-09,2026-08-14,24.0,EA,32087.22,USD,DELIVERED
prc-02-53aecd57b7cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30fcb47b964f,PO-000895,PO-000895-10,CTR-00095,SUP-0015,MAT-CO-0153,2026-07-26,2026-09-07,28.5,EA,32342.89,USD,DELIVERED
prc-02-50ce6e1e278f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78f841c99e64,PO-000896,PO-000896-10,CTR-00096,SUP-0016,MAT-RA-0156,2023-08-13,2023-10-02,33.0,TON,32598.57,USD,DELIVERED
prc-02-89902e98643d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad72e958ed3c,PO-000897,PO-000897-10,CTR-00097,SUP-0017,MAT-RA-0157,2023-08-31,2023-10-27,37.5,TON,32854.24,KRW,OPEN
prc-02-32a416eb11e3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f8240e91945,PO-000898,PO-000898-10,CTR-00098,SUP-0018,MAT-CO-0158,2023-09-17,2023-11-20,42.0,EA,33109.92,USD,DELIVERED
prc-02-bc0f70e80deb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35a26b560581,PO-000899,PO-000899-10,CTR-00099,SUP-0019,MAT-CO-0159,2023-10-04,2023-12-14,46.5,EA,33365.59,USD,DELIVERED
prc-02-8e765d698c21,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52c38a32008d,PO-000900,PO-000900-10,CTR-00100,SUP-0020,MAT-RA-0162,2023-10-21,2024-01-07,51.0,TON,31320.19,USD,DELIVERED
prc-02-5c98d2b021b9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26502fb2e3e9,PO-000901,PO-000901-10,CTR-00001,SUP-0001,RM-CU-CONC,2023-11-07,2023-11-25,55.5,TON,31320.19,KRW,DELIVERED
prc-02-2f3db81be124,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5559eb771903,PO-000902,PO-000902-10,CTR-00002,SUP-0002,RM-MHP,2023-11-24,2023-12-19,60.0,TON,31575.87,USD,OPEN
prc-02-d57e69fb9ba6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a43a5c00d728,PO-000903,PO-000903-10,CTR-00003,SUP-0003,RM-H2SO4,2023-12-11,2024-01-12,15.0,TON,106.25,USD,DELIVERED
prc-02-4c5fc66c747a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0aea7bb7706f,PO-000904,PO-000904-10,CTR-00004,SUP-0004,RM-LIME,2023-12-29,2024-02-06,19.5,TON,32087.22,USD,DELIVERED
prc-02-3da0c0cb74b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9b7dd8e1fa4,PO-000905,PO-000905-10,CTR-00005,SUP-0005,MAT-RA-0013,2024-01-15,2024-03-01,24.0,TON,32342.89,KRW,OPEN
prc-02-ba4e74d438a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e735705625f,PO-000906,PO-000906-10,CTR-00006,SUP-0006,MAT-CO-0014,2024-02-01,2024-03-25,28.5,EA,32598.57,USD,OPEN
prc-02-67b4d42ae44b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f159e991e14,PO-000907,PO-000907-10,CTR-00007,SUP-0007,MAT-CO-0015,2024-02-18,2024-04-18,33.0,EA,32854.24,USD,DELIVERED
prc-02-2c70795095fc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbbb70434c75,PO-000908,PO-000908-10,CTR-00008,SUP-0008,MAT-RA-0018,2024-03-06,2024-05-12,37.5,TON,33109.92,USD,DELIVERED
prc-02-ad18c96e548b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a5cd04f78e0,PO-000909,PO-000909-10,CTR-00009,SUP-0009,MAT-RA-0019,2024-03-23,2024-06-05,42.0,TON,33365.59,KRW,DELIVERED
prc-02-6ff434c30e49,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-54c8818b1c1e,PO-000910,PO-000910-10,CTR-00010,SUP-0010,MAT-CO-0020,2024-04-09,2024-06-29,46.5,EA,31320.19,USD,DELIVERED
prc-02-8378ca9867a1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7c4e4c8ef11,PO-000911,PO-000911-10,CTR-00011,SUP-0011,MAT-CO-0021,2024-04-27,2024-07-24,51.0,EA,31575.87,USD,OPEN
prc-02-6f5f803bf2d5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78fce518ed85,PO-000912,PO-000912-10,CTR-00012,SUP-0012,MAT-RA-0024,2024-05-14,2024-06-05,55.5,TON,31831.54,USD,DELIVERED
prc-02-a3f79094b96d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10293d8aed2b,PO-000913,PO-000913-10,CTR-00013,SUP-0013,MAT-RA-0025,2024-05-31,2024-06-29,60.0,TON,32087.22,KRW,DELIVERED
prc-02-cd0443b7985a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef0599b2e1a5,PO-000914,PO-000914-10,CTR-00014,SUP-0014,MAT-CO-0026,2024-06-17,2024-07-23,15.0,EA,32342.89,USD,OPEN
prc-02-bddb221b7564,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-751e603b6040,PO-000915,PO-000915-10,CTR-00015,SUP-0015,MAT-CO-0027,2024-07-04,2024-08-16,19.5,EA,32598.57,USD,DELIVERED
prc-02-cc6fcb1533d6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dda169a72a4,PO-000916,PO-000916-10,CTR-00016,SUP-0016,MAT-RA-0030,2024-07-21,2024-09-09,24.0,TON,32854.24,USD,DELIVERED
prc-02-182973e5672b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2cd019b6a965,PO-000917,PO-000917-10,CTR-00017,SUP-0017,MAT-RA-0031,2024-08-07,2024-10-03,28.5,TON,33109.92,KRW,DELIVERED
prc-02-a21a4002c028,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d6ec2d76d8a,PO-000918,PO-000918-10,CTR-00018,SUP-0018,MAT-CO-0032,2024-08-25,2024-10-28,33.0,EA,33365.59,USD,DELIVERED
prc-02-c99fcb60ffc7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efa4875bc4f3,PO-000919,PO-000919-10,CTR-00019,SUP-0019,MAT-CO-0033,2024-09-11,2024-11-21,37.5,EA,31320.19,USD,DELIVERED
prc-02-63f989f1ada2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ed0f4421a87,PO-000920,PO-000920-10,CTR-00020,SUP-0020,MAT-RA-0036,2024-09-28,2024-12-15,42.0,TON,31575.87,USD,DELIVERED
prc-02-e2a4c6aa826d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a7df660da6ca,PO-000921,PO-000921-10,CTR-00021,SUP-0021,MAT-RA-0037,2024-10-15,2025-01-08,46.5,TON,31831.54,KRW,DELIVERED
prc-02-f86eff7f4eff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49c8b2822eb1,PO-000922,PO-000922-10,CTR-00022,SUP-0022,MAT-CO-0038,2024-11-01,2024-11-20,51.0,EA,32087.22,USD,DELIVERED
prc-02-c3f4c1177524,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e3f18a14b45,PO-000923,PO-000923-10,CTR-00023,SUP-0023,MAT-CO-0039,2024-11-18,2024-12-14,55.5,EA,32342.89,USD,DELIVERED
prc-02-bed1ac46c072,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d67756f0373,PO-000924,PO-000924-10,CTR-00024,SUP-0024,MAT-RA-0042,2024-12-05,2025-01-07,60.0,TON,32598.57,USD,OPEN
prc-02-180493e46c50,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdf93889563b,PO-000925,PO-000925-10,CTR-00025,SUP-0025,MAT-RA-0043,2024-12-23,2025-02-01,15.0,TON,32854.24,KRW,DELIVERED
prc-02-08c31b996337,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f404238748ea,PO-000926,PO-000926-10,CTR-00026,SUP-0026,MAT-CO-0044,2025-01-09,2025-02-25,19.5,EA,33109.92,USD,DELIVERED
prc-02-290992734495,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-411f75c652e3,PO-000927,PO-000927-10,CTR-00027,SUP-0027,MAT-CO-0045,2025-01-26,2025-03-21,24.0,EA,33365.59,USD,OPEN
prc-02-69f9127c0ff0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c8cc5eea5f8,PO-000928,PO-000928-10,CTR-00028,SUP-0028,MAT-RA-0048,2025-02-12,2025-04-14,28.5,TON,31320.19,USD,DELIVERED
prc-02-89370c51dcc1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9145b8e83f92,PO-000929,PO-000929-10,CTR-00029,SUP-0029,MAT-RA-0049,2025-03-01,2025-05-08,33.0,TON,31575.87,KRW,DELIVERED
prc-02-8a0cb2bd2caa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90211ded1f88,PO-000930,PO-000930-10,CTR-00030,SUP-0030,MAT-CO-0050,2025-03-18,2025-06-01,37.5,EA,31831.54,USD,OPEN
prc-02-ba40cff0e6ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f8d0be7a176,PO-000931,PO-000931-10,CTR-00031,SUP-0031,MAT-CO-0051,2025-04-04,2025-06-25,42.0,EA,32087.22,USD,OPEN
prc-02-cc409076d369,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf54a90b91fd,PO-000932,PO-000932-10,CTR-00032,SUP-0032,MAT-RA-0054,2025-04-22,2025-07-20,46.5,TON,32342.89,USD,DELIVERED
prc-02-0a21757c2448,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e022af86648,PO-000933,PO-000933-10,CTR-00033,SUP-0033,MAT-RA-0055,2025-05-09,2025-06-01,51.0,TON,32598.57,KRW,DELIVERED
prc-02-d47ef54e085c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-953a436b8dfe,PO-000934,PO-000934-10,CTR-00034,SUP-0034,MAT-CO-0056,2025-05-26,2025-06-25,55.5,EA,32854.24,USD,DELIVERED
prc-02-5ef329a0af58,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9f0ac939f87,PO-000935,PO-000935-10,CTR-00035,SUP-0035,MAT-CO-0057,2025-06-12,2025-07-19,60.0,EA,33109.92,USD,DELIVERED
prc-02-828013f60f36,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfd95c3892a0,PO-000936,PO-000936-10,CTR-00036,SUP-0036,MAT-RA-0060,2025-06-29,2025-08-12,15.0,TON,33365.59,USD,DELIVERED
prc-02-9bde24674ec6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e95195f0bfc8,PO-000937,PO-000937-10,CTR-00037,SUP-0037,MAT-RA-0061,2025-07-16,2025-09-05,19.5,TON,31320.19,KRW,DELIVERED
prc-02-d678809148ea,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19caab946e61,PO-000938,PO-000938-10,CTR-00038,SUP-0038,MAT-CO-0062,2025-08-02,2025-09-29,24.0,EA,31575.87,USD,DELIVERED
prc-02-e173bca7e37c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5c68377f802,PO-000939,PO-000939-10,CTR-00039,SUP-0039,MAT-CO-0063,2025-08-20,2025-10-24,28.5,EA,31831.54,USD,OPEN
prc-02-c5fb34498937,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70a9aa934b74,PO-000940,PO-000940-10,CTR-00040,SUP-0040,MAT-RA-0066,2025-09-06,2025-11-17,33.0,TON,32087.22,USD,OPEN
prc-02-cfbb9c5db389,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e331032a367,PO-000941,PO-000941-10,CTR-00041,SUP-0001,MAT-RA-0067,2025-09-23,2025-10-11,37.5,TON,32342.89,KRW,DELIVERED
prc-02-73fe7a550697,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2dfb43a4f53,PO-000942,PO-000942-10,CTR-00042,SUP-0002,MAT-CO-0068,2025-10-10,2025-11-04,42.0,EA,32598.57,USD,OPEN
prc-02-eca6308fd627,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-acc02ac74e17,PO-000943,PO-000943-10,CTR-00043,SUP-0003,MAT-RA-0072,2025-10-27,2025-11-28,46.5,TON,32854.24,USD,DELIVERED
prc-02-3a68a1cbd6f1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac73c0b58c89,PO-000944,PO-000944-10,CTR-00044,SUP-0004,MAT-RA-0073,2025-11-13,2025-12-22,51.0,TON,33109.92,USD,OPEN
prc-02-e2fde6df3c1e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85bb84d58f88,PO-000945,PO-000945-10,CTR-00045,SUP-0005,MAT-CO-0074,2025-11-30,2026-01-15,55.5,EA,33365.59,KRW,OPEN
prc-02-b481984f1315,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab38a2dd1bea,PO-000946,PO-000946-10,CTR-00046,SUP-0006,MAT-CO-0075,2025-12-18,2026-02-09,60.0,EA,31320.19,USD,OPEN
prc-02-763b09948d61,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-493808540f52,PO-000947,PO-000947-10,CTR-00047,SUP-0007,MAT-RA-0078,2026-01-04,2026-03-05,15.0,TON,31575.87,USD,DELIVERED
prc-02-f970df068479,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-744ea8dd483d,PO-000948,PO-000948-10,CTR-00048,SUP-0008,MAT-RA-0079,2026-01-21,2026-03-29,19.5,TON,31831.54,USD,DELIVERED
prc-02-7bd8496ce040,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b8d32c8f978,PO-000949,PO-000949-10,CTR-00049,SUP-0009,MAT-CO-0080,2026-02-07,2026-04-22,24.0,EA,32087.22,KRW,OPEN
prc-02-93f058f9f062,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1e87455299c,PO-000950,PO-000950-10,CTR-00050,SUP-0010,MAT-CO-0081,2026-02-24,2026-05-16,28.5,EA,32342.89,USD,DELIVERED
