record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,transport_event_id,transport_id,shipment_id,event_type,event_at,destination_location_id,delivered_quantity,quantity_uom,status
log-05-fcc6144aa2c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70dec00a758d,TR-000080-2,TR-000080,SHP-000080,DELIVERED,2026-08-12T00:00:00+00:00,LOC-P2-RAW,24.0,EA,COMPLETED
log-05-3ac3de6333af,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a5ed5dab58c,TR-000081-1,TR-000081,SHP-000081,DISPATCHED,2026-08-31T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-69cd2fca3d8e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7eaa6e0222e0,TR-000081-2,TR-000081,SHP-000081,DELIVERED,2026-09-02T00:00:00+00:00,LOC-P1-RAW,28.5,TON,COMPLETED
log-05-9597c60f2b58,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-53970c47d5bd,TR-000082-1,TR-000082,SHP-000082,DISPATCHED,2026-04-24T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-c8a2c53561ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec31a10fb188,TR-000082-2,TR-000082,SHP-000082,DELIVERED,2026-04-25T00:00:00+00:00,LOC-P2-RAW,37.5,TON,COMPLETED
log-05-3adf8838e066,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7dfe6f7d6065,TR-000083-1,TR-000083,SHP-000083,DISPATCHED,2026-05-19T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-f8573becb418,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b5c4b44f32f,TR-000083-2,TR-000083,SHP-000083,DELIVERED,2026-05-21T00:00:00+00:00,LOC-P2-RAW,42.0,TON,COMPLETED
log-05-3aa13afccf39,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-808cb2aef21a,TR-000084-1,TR-000084,SHP-000084,DISPATCHED,2026-06-10T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-754aa569579c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d32d2475a5a,TR-000084-2,TR-000084,SHP-000084,DELIVERED,2026-06-11T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-c1d494ff29c3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b8dccc169147,TR-000085-1,TR-000085,SHP-000085,DISPATCHED,2026-05-01T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-700283f198b8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98f12ea199f1,TR-000085-2,TR-000085,SHP-000085,DELIVERED,2026-05-03T00:00:00+00:00,LOC-P1-RAW,51.0,TON,COMPLETED
log-05-49325fe70f4b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c182904bbd5e,TR-000086-1,TR-000086,SHP-000086,DISPATCHED,2026-07-08T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-e6dae792adbf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f22e55aaaac,TR-000086-2,TR-000086,SHP-000086,DELIVERED,2026-07-09T00:00:00+00:00,LOC-P2-RAW,15.0,TON,COMPLETED
log-05-47d5584bd52f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6405f6e60af,TR-000087-1,TR-000087,SHP-000087,DISPATCHED,2026-07-28T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-7878cc7f6de1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a3c41223d9c,TR-000087-2,TR-000087,SHP-000087,DELIVERED,2026-07-30T00:00:00+00:00,LOC-P2-RAW,19.5,TON,COMPLETED
log-05-7062299ddcda,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38e25214171d,TR-000088-1,TR-000088,SHP-000088,DISPATCHED,2026-08-18T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-eafe3c24f6c1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a92cfec95231,TR-000088-2,TR-000088,SHP-000088,DELIVERED,2026-08-19T00:00:00+00:00,LOC-P1-RAW,24.0,EA,COMPLETED
log-05-9d8251fe645a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46ccdf48f7ab,TR-000089-1,TR-000089,SHP-000089,DISPATCHED,2026-09-16T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-8fc6bf20de67,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-531ae4d9b773,TR-000089-2,TR-000089,SHP-000089,DELIVERED,2026-09-18T00:00:00+00:00,LOC-P2-RAW,28.5,EA,COMPLETED
log-05-6a72cc8f1153,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6a62daf6f8e,TR-000090-1,TR-000090,SHP-000090,DISPATCHED,2026-05-30T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-3179e1d5ea8f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c23e6e20024e,TR-000090-2,TR-000090,SHP-000090,DELIVERED,2026-05-31T00:00:00+00:00,LOC-P1-RAW,42.0,EA,COMPLETED
log-05-ed3f3117d850,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d49345a0835f,TR-000091-1,TR-000091,SHP-000091,DISPATCHED,2026-04-20T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-5e601802b1b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55c260aa68ae,TR-000091-2,TR-000091,SHP-000091,DELIVERED,2026-04-22T00:00:00+00:00,LOC-P2-RAW,46.5,EA,COMPLETED
log-05-3c19b8db2855,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e173aa01ae0f,TR-000092-1,TR-000092,SHP-000092,DISPATCHED,2026-06-04T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-04d78cfbf327,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d17f0a5ca8ed,TR-000092-2,TR-000092,SHP-000092,DELIVERED,2026-06-05T00:00:00+00:00,LOC-P2-RAW,55.5,TON,COMPLETED
log-05-758f190d956c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8fcdf338f0c6,TR-000093-1,TR-000093,SHP-000093,DISPATCHED,2026-08-16T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-519eabbfc9ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11243455051f,TR-000093-2,TR-000093,SHP-000093,DELIVERED,2026-08-18T00:00:00+00:00,LOC-P1-RAW,19.5,TON,COMPLETED
log-05-dc2060c1f186,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28329418643c,TR-000094-1,TR-000094,SHP-000094,DISPATCHED,2026-09-11T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-b9b8acc0d0fd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-650a8b67d79d,TR-000094-2,TR-000094,SHP-000094,DELIVERED,2026-09-12T00:00:00+00:00,LOC-P1-RAW,24.0,TON,COMPLETED
log-05-d081677bbd00,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3101db8a9e58,TR-000095-1,TR-000095,SHP-000095,DISPATCHED,2026-10-07T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-15c9850154de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c4341d55621,TR-000095-2,TR-000095,SHP-000095,DELIVERED,2026-10-09T00:00:00+00:00,LOC-P2-RAW,28.5,TON,COMPLETED
log-05-b0726bc7cbe3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7905e166f216,TR-000096-1,TR-000096,SHP-000096,DISPATCHED,2026-04-05T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-27a98b0d8b70,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a5665dbd7fa,TR-000096-2,TR-000096,SHP-000096,DELIVERED,2026-04-06T00:00:00+00:00,LOC-P1-RAW,42.0,TON,COMPLETED
log-05-94080019fbec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-774c401ced43,TR-000097-1,TR-000097,SHP-000097,DISPATCHED,2026-05-05T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-694917f4ef81,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-596128f8e9c0,TR-000097-2,TR-000097,SHP-000097,DELIVERED,2026-05-07T00:00:00+00:00,LOC-P2-RAW,46.5,TON,COMPLETED
log-05-b404df77e267,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67fd9b36795c,TR-000098-1,TR-000098,SHP-000098,DISPATCHED,2026-05-23T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-d744c1a333b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5064ca320c0f,TR-000098-2,TR-000098,SHP-000098,DELIVERED,2026-05-24T00:00:00+00:00,LOC-P2-RAW,51.0,TON,COMPLETED
log-05-c4fe6ed76623,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-791b03dcb396,TR-000099-1,TR-000099,SHP-000099,DISPATCHED,2026-06-22T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-8fd7517efe66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2df26e96efa,TR-000099-2,TR-000099,SHP-000099,DELIVERED,2026-06-24T00:00:00+00:00,LOC-P2-RAW,55.5,TON,COMPLETED
log-05-40cd69004c26,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91ce8696523a,TR-000100-1,TR-000100,SHP-000100,DISPATCHED,2026-07-12T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-d6825ef8bb4d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-acb1327a07b4,TR-000100-2,TR-000100,SHP-000100,DELIVERED,2026-07-13T00:00:00+00:00,LOC-P2-RAW,60.0,TON,COMPLETED
log-05-a1b184d3b0e8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fddd55227003,TR-000101-1,TR-000101,SHP-000101,DISPATCHED,2026-08-11T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-6f26572684a1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-058ffe53cb9f,TR-000101-2,TR-000101,SHP-000101,DELIVERED,2026-08-13T00:00:00+00:00,LOC-P1-RAW,15.0,EA,COMPLETED
log-05-68785581cfb1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50832173838f,TR-000102-1,TR-000102,SHP-000102,DISPATCHED,2026-09-01T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-0ffa28132030,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e2358296ae3c,TR-000102-2,TR-000102,SHP-000102,DELIVERED,2026-09-02T00:00:00+00:00,LOC-P2-RAW,19.5,EA,COMPLETED
log-05-aebb39ba9976,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0bfae5dceea,TR-000103-1,TR-000103,SHP-000103,DISPATCHED,2026-09-24T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-ff57b233f0e5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-791eeab2a857,TR-000103-2,TR-000103,SHP-000103,DELIVERED,2026-09-26T00:00:00+00:00,LOC-P1-RAW,24.0,TON,COMPLETED
log-05-1a13399f9c07,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c78a7f340a05,TR-000104-1,TR-000104,SHP-000104,DISPATCHED,2026-04-21T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-46682f2b8d45,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-abd2d2171f32,TR-000104-2,TR-000104,SHP-000104,DELIVERED,2026-04-22T00:00:00+00:00,LOC-P2-RAW,28.5,TON,COMPLETED
log-05-7260849e558d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c15e12cd6811,TR-000105-1,TR-000105,SHP-000105,DISPATCHED,2026-03-28T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-9a6fbbf958fe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-152c108a7604,TR-000105-2,TR-000105,SHP-000105,DELIVERED,2026-03-30T00:00:00+00:00,LOC-P2-RAW,37.5,EA,COMPLETED
log-05-70167288872d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be3bc53e7757,TR-000106-1,TR-000106,SHP-000106,DISPATCHED,2026-04-23T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-3551dde57772,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea4507f6f525,TR-000106-2,TR-000106,SHP-000106,DELIVERED,2026-04-24T00:00:00+00:00,LOC-P1-RAW,42.0,TON,COMPLETED
log-05-38673eff00f3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ca2bd2ae435,TR-000107-1,TR-000107,SHP-000107,DISPATCHED,2026-06-14T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-a5513a715233,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73bbe167de69,TR-000107-2,TR-000107,SHP-000107,DELIVERED,2026-06-16T00:00:00+00:00,LOC-P1-RAW,51.0,EA,COMPLETED
log-05-1e19de0d5e4e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2dbfc765569f,TR-000108-1,TR-000108,SHP-000108,DISPATCHED,2026-07-03T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-cdbdb37fdf75,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-122f94b2576a,TR-000108-2,TR-000108,SHP-000108,DELIVERED,2026-07-04T00:00:00+00:00,LOC-P2-RAW,55.5,EA,COMPLETED
log-05-08a62b94cdac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0bef7c70833f,TR-000109-1,TR-000109,SHP-000109,DISPATCHED,2026-08-04T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-025fa15faedf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2caf38531320,TR-000109-2,TR-000109,SHP-000109,DELIVERED,2026-08-06T00:00:00+00:00,LOC-P1-RAW,60.0,TON,COMPLETED
log-05-39b1bb76e3e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bc8802107f97,TR-000110-1,TR-000110,SHP-000110,DISPATCHED,2026-09-15T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-6a31a737fc30,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1206e8956273,TR-000110-2,TR-000110,SHP-000110,DELIVERED,2026-09-16T00:00:00+00:00,LOC-P2-RAW,19.5,TON,COMPLETED
log-05-04df0aff341c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f5f8574ebde,TR-000111-1,TR-000111,SHP-000111,DISPATCHED,2026-10-26T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-cce322b0dc01,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c4753f3db1c,TR-000111-2,TR-000111,SHP-000111,DELIVERED,2026-10-28T00:00:00+00:00,LOC-P2-RAW,24.0,TON,COMPLETED
log-05-fb7596a8ebae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15e77454ee3a,TR-000112-1,TR-000112,SHP-000112,DISPATCHED,2026-05-08T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-862085e6134a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bab8ed7963f7,TR-000112-2,TR-000112,SHP-000112,DELIVERED,2026-05-09T00:00:00+00:00,LOC-P2-RAW,28.5,TON,COMPLETED
log-05-06bd0fb68114,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1daea9ef3ffe,TR-000113-1,TR-000113,SHP-000113,DISPATCHED,2026-06-29T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
log-05-626b79c12479,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbdd5ee38608,TR-000113-2,TR-000113,SHP-000113,DELIVERED,2026-07-01T00:00:00+00:00,LOC-P2-RAW,51.0,TON,COMPLETED
log-05-67dec491cbc8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd4db2a8a198,TR-000114-1,TR-000114,SHP-000114,DISPATCHED,2026-07-24T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-1c0134a810d7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af3b4f029704,TR-000114-2,TR-000114,SHP-000114,DELIVERED,2026-07-25T00:00:00+00:00,LOC-P1-RAW,55.5,EA,COMPLETED
log-05-d22482ebdf74,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0be0864e78e9,TR-000115-1,TR-000115,SHP-000115,DISPATCHED,2026-09-11T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-e6e25e6fbab6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d744d2187374,TR-000115-2,TR-000115,SHP-000115,DELIVERED,2026-09-13T00:00:00+00:00,LOC-P1-RAW,15.0,TON,COMPLETED
log-05-233f562983f9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a409dc3d0691,TR-000116-1,TR-000116,SHP-000116,DISPATCHED,2026-04-10T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-6c3e3fb956e9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8309300f9b4e,TR-000116-2,TR-000116,SHP-000116,DELIVERED,2026-04-11T00:00:00+00:00,LOC-P1-RAW,33.0,TON,COMPLETED
log-05-eee927026b0f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e9cc992846e,TR-000117-1,TR-000117,SHP-000117,DISPATCHED,2026-05-27T00:00:00+00:00,LOC-P1-RAW,0.0,EA,COMPLETED
log-05-03e0f19f608f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8cc170b26720,TR-000117-2,TR-000117,SHP-000117,DELIVERED,2026-05-29T00:00:00+00:00,LOC-P1-RAW,42.0,EA,COMPLETED
log-05-c166131475d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c43b67dae33,TR-000118-1,TR-000118,SHP-000118,DISPATCHED,2026-06-17T00:00:00+00:00,LOC-P2-RAW,0.0,EA,COMPLETED
log-05-dd1ced2c8a4a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-795f7a43e102,TR-000118-2,TR-000118,SHP-000118,DELIVERED,2026-06-18T00:00:00+00:00,LOC-P2-RAW,46.5,EA,COMPLETED
log-05-4cd9b42bfcf3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aeb03dba44f9,TR-000119-1,TR-000119,SHP-000119,DISPATCHED,2026-07-11T00:00:00+00:00,LOC-P1-RAW,0.0,TON,COMPLETED
log-05-16f5f630011e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a01fa6244f1,TR-000119-2,TR-000119,SHP-000119,DELIVERED,2026-07-13T00:00:00+00:00,LOC-P1-RAW,51.0,TON,COMPLETED
log-05-c878634116cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5974edb4db55,TR-000120-1,TR-000120,SHP-000120,DISPATCHED,2026-10-19T00:00:00+00:00,LOC-P2-RAW,0.0,TON,COMPLETED
