record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,submission_id,source_system_id,partner_id,business_ref,submission_status,submitted_at,revised_at,source_version
log-01-463d19131d66,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a28e297513ab,SUB-001035,DEMO_PARTNER_PORTAL,SUP-0035,PO-001035-10,PENDING,,,1
log-01-4e95db7877ac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1622334ee48,SUB-001036,DEMO_PARTNER_PORTAL,SUP-0036,PO-001036-10,PENDING,,,1
log-01-b8f96df45e06,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bd441b73a24,SUB-001037,DEMO_PARTNER_PORTAL,SUP-0037,PO-001037-10,PENDING,,,1
log-01-7a6ff3f6daa0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d006aaac607,SUB-001038,DEMO_PARTNER_PORTAL,SUP-0038,PO-001038-10,PENDING,,,1
log-01-ad15bf5e38a5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db05e6a40b05,SUB-001039,DEMO_PARTNER_PORTAL,SUP-0039,PO-001039-10,COMPLETE,2024-05-03T00:00:00+00:00,,1
log-01-5f930f1c974d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1975244303df,SUB-001040,DEMO_PARTNER_PORTAL,SUP-0040,PO-001040-10,COMPLETE,2024-05-20T00:00:00+00:00,,1
log-01-f5a525c8c337,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8fb5aaeddd8f,SUB-001041,DEMO_PARTNER_PORTAL,SUP-0001,PO-001041-10,PENDING,,,1
log-01-bca701eed108,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f34215e69d2,SUB-001042,DEMO_PARTNER_PORTAL,SUP-0002,PO-001042-10,COMPLETE,2024-06-23T00:00:00+00:00,,1
log-01-cb2297dde68c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c1d9da167ea8,SUB-001043,DEMO_PARTNER_PORTAL,SUP-0003,PO-001043-10,COMPLETE,2024-07-10T00:00:00+00:00,,1
log-01-d1b1f49d310f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d6f2c79003b,SUB-001044,DEMO_PARTNER_PORTAL,SUP-0004,PO-001044-10,PENDING,,,1
log-01-ad8a026699cf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7475b6bf7b5,SUB-001045,DEMO_PARTNER_PORTAL,SUP-0005,PO-001045-10,COMPLETE,2024-08-14T00:00:00+00:00,,1
log-01-bbd81e55d62c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc46bf56eece,SUB-001046,DEMO_PARTNER_PORTAL,SUP-0006,PO-001046-10,COMPLETE,2024-08-31T00:00:00+00:00,,1
log-01-ce886162293d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1555202ab4db,SUB-001047,DEMO_PARTNER_PORTAL,SUP-0007,PO-001047-10,COMPLETE,2024-09-17T00:00:00+00:00,,1
log-01-840ad895dc2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab2666ce3ebe,SUB-001048,DEMO_PARTNER_PORTAL,SUP-0008,PO-001048-10,COMPLETE,2024-10-04T00:00:00+00:00,,1
log-01-57d924b5b3ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6993fc56701,SUB-001049,DEMO_PARTNER_PORTAL,SUP-0009,PO-001049-10,PENDING,,,1
log-01-afed70f8ee35,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae9e318ab615,SUB-001050,DEMO_PARTNER_PORTAL,SUP-0010,PO-001050-10,PENDING,,,1
log-01-ef92633abb97,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e1f9cc28453,SUB-001051,DEMO_PARTNER_PORTAL,SUP-0011,PO-001051-10,PENDING,,,1
log-01-6a259914db57,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8ab6edb95f0,SUB-001052,DEMO_PARTNER_PORTAL,SUP-0012,PO-001052-10,PENDING,,,1
log-01-7fba16dd573d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ea1020b9e46,SUB-001053,DEMO_PARTNER_PORTAL,SUP-0013,PO-001053-10,COMPLETE,2024-12-29T00:00:00+00:00,,1
log-01-5b9912e24199,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6447f470b794,SUB-001054,DEMO_PARTNER_PORTAL,SUP-0014,PO-001054-10,COMPLETE,2025-01-15T00:00:00+00:00,,1
log-01-966c68d42a73,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff20bdcac4f0,SUB-001055,DEMO_PARTNER_PORTAL,SUP-0015,PO-001055-10,PENDING,,,1
log-01-922776f77b37,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e42633750d8e,SUB-001056,DEMO_PARTNER_PORTAL,SUP-0016,PO-001056-10,PENDING,,,1
log-01-6cec2f508bcf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09550f2bca9a,SUB-001057,DEMO_PARTNER_PORTAL,SUP-0017,PO-001057-10,PENDING,,,1
log-01-1e2e34ff7377,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c889926ee1a,SUB-001058,DEMO_PARTNER_PORTAL,SUP-0018,PO-001058-10,COMPLETE,2025-03-25T00:00:00+00:00,,1
log-01-2c91e0ccd5ed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74f14fbeae88,SUB-001059,DEMO_PARTNER_PORTAL,SUP-0019,PO-001059-10,PENDING,,,1
log-01-2dfd55ef04c1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-742075678486,SUB-001060,DEMO_PARTNER_PORTAL,SUP-0020,PO-001060-10,COMPLETE,2025-04-28T00:00:00+00:00,,1
log-01-93a90348ee94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22cfb7bca481,SUB-001061,DEMO_PARTNER_PORTAL,SUP-0021,PO-001061-10,PENDING,,,1
log-01-80830a9b0413,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-51839e38b011,SUB-001062,DEMO_PARTNER_PORTAL,SUP-0022,PO-001062-10,COMPLETE,2025-06-01T00:00:00+00:00,,1
log-01-8d028fe39d61,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03f9cb341386,SUB-001063,DEMO_PARTNER_PORTAL,SUP-0023,PO-001063-10,COMPLETE,2025-06-18T00:00:00+00:00,,1
log-01-a69cec30ba01,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e639becd5b6f,SUB-001064,DEMO_PARTNER_PORTAL,SUP-0024,PO-001064-10,COMPLETE,2025-07-05T00:00:00+00:00,,1
log-01-4e6758d8c503,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3773d1b3bedd,SUB-001065,DEMO_PARTNER_PORTAL,SUP-0025,PO-001065-10,COMPLETE,2025-07-23T00:00:00+00:00,,1
log-01-9b8391ff1f4c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10934f33617e,SUB-001066,DEMO_PARTNER_PORTAL,SUP-0026,PO-001066-10,PENDING,,,1
log-01-b0a6c47783c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e7d85a2470f,SUB-001067,DEMO_PARTNER_PORTAL,SUP-0027,PO-001067-10,COMPLETE,2025-08-26T00:00:00+00:00,,1
log-01-46a2cf0cbd57,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-feab9861bc16,SUB-001068,DEMO_PARTNER_PORTAL,SUP-0028,PO-001068-10,PENDING,,,1
log-01-ab149aaf53b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-84ea8865eea5,SUB-001069,DEMO_PARTNER_PORTAL,SUP-0029,PO-001069-10,COMPLETE,2025-09-29T00:00:00+00:00,,1
log-01-2101f8c62707,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb7c23a09721,SUB-001070,DEMO_PARTNER_PORTAL,SUP-0030,PO-001070-10,PENDING,,,1
log-01-20941433c13c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40ff3ddb2538,SUB-001071,DEMO_PARTNER_PORTAL,SUP-0031,PO-001071-10,COMPLETE,2025-11-02T00:00:00+00:00,,1
log-01-e9716d12b2d4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43c1446a59cb,SUB-001072,DEMO_PARTNER_PORTAL,SUP-0032,PO-001072-10,PENDING,,,1
log-01-d1e1d18dc3b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f37ee29be203,SUB-001073,DEMO_PARTNER_PORTAL,SUP-0033,PO-001073-10,PENDING,,,1
log-01-311aac603d28,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3f365ff9302,SUB-001074,DEMO_PARTNER_PORTAL,SUP-0034,PO-001074-10,COMPLETE,2025-12-24T00:00:00+00:00,,1
log-01-a1e69d3941c4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a810bd85f393,SUB-001075,DEMO_PARTNER_PORTAL,SUP-0035,PO-001075-10,COMPLETE,2026-01-10T00:00:00+00:00,,1
log-01-1933dc1ed39e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba0816e6ef86,SUB-001076,DEMO_PARTNER_PORTAL,SUP-0036,PO-001076-10,COMPLETE,2026-01-27T00:00:00+00:00,,1
log-01-24545c7b4477,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82db8f2c7514,SUB-001077,DEMO_PARTNER_PORTAL,SUP-0037,PO-001077-10,COMPLETE,2026-02-13T00:00:00+00:00,,1
log-01-abe5daf45c5c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e86f24ab66f,SUB-001078,DEMO_PARTNER_PORTAL,SUP-0038,PO-001078-10,COMPLETE,2026-03-02T00:00:00+00:00,,1
log-01-f4842da74608,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e96a77fe4e5,SUB-001079,DEMO_PARTNER_PORTAL,SUP-0039,PO-001079-10,PENDING,,,1
log-01-2e7e75d715d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f515f8ef727,SUB-001080,DEMO_PARTNER_PORTAL,SUP-0040,PO-001080-10,COMPLETE,2026-04-06T00:00:00+00:00,,1
log-01-e2bb72e872ae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d16b0b1e5158,SUB-001081,DEMO_PARTNER_PORTAL,SUP-0001,PO-001081-10,COMPLETE,2026-04-23T00:00:00+00:00,,1
log-01-ed33bd24a0c4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-643d1e1bf3d9,SUB-001082,DEMO_PARTNER_PORTAL,SUP-0002,PO-001082-10,COMPLETE,2026-05-10T00:00:00+00:00,,1
log-01-b7b494161595,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d22bb88a9e3,SUB-001083,DEMO_PARTNER_PORTAL,SUP-0003,PO-001083-10,COMPLETE,2026-05-27T00:00:00+00:00,,1
log-01-ed2c010f9d61,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-07a333f82762,SUB-001084,DEMO_PARTNER_PORTAL,SUP-0004,PO-001084-10,COMPLETE,2026-06-13T00:00:00+00:00,,1
log-01-4d40723b7f9c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-358ca74a2396,SUB-001085,DEMO_PARTNER_PORTAL,SUP-0005,PO-001085-10,COMPLETE,2026-06-30T00:00:00+00:00,,1
log-01-bd6c08f26f42,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-416126f48445,SUB-001086,DEMO_PARTNER_PORTAL,SUP-0006,PO-001086-10,PENDING,,,1
log-01-939c6647d0f6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb22294bc62e,SUB-001087,DEMO_PARTNER_PORTAL,SUP-0007,PO-001087-10,PENDING,,,1
log-01-28c6315975e7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ef47a534aa9,SUB-001088,DEMO_PARTNER_PORTAL,SUP-0008,PO-001088-10,PENDING,,,1
log-01-b924b08037c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee7b71988cdf,SUB-001089,DEMO_PARTNER_PORTAL,SUP-0009,PO-001089-10,COMPLETE,2023-09-08T00:00:00+00:00,,1
log-01-7bdf5dab6060,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8df888e64d31,SUB-001090,DEMO_PARTNER_PORTAL,SUP-0010,PO-001090-10,COMPLETE,2023-09-25T00:00:00+00:00,,1
log-01-87cd9d7bbc05,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-921e986e10f8,SUB-001091,DEMO_PARTNER_PORTAL,SUP-0011,PO-001091-10,COMPLETE,2023-10-12T00:00:00+00:00,,1
log-01-ab739c886011,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79221e99e35d,SUB-001092,DEMO_PARTNER_PORTAL,SUP-0012,PO-001092-10,COMPLETE,2023-10-29T00:00:00+00:00,,1
log-01-571797b654ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d4b4374f29f1,SUB-001093,DEMO_PARTNER_PORTAL,SUP-0013,PO-001093-10,PENDING,,,1
log-01-e43d1028db20,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79f0c16940ce,SUB-001094,DEMO_PARTNER_PORTAL,SUP-0014,PO-001094-10,COMPLETE,2023-12-03T00:00:00+00:00,,1
log-01-2104e2949f86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-689de870a192,SUB-001095,DEMO_PARTNER_PORTAL,SUP-0015,PO-001095-10,COMPLETE,2023-12-20T00:00:00+00:00,,1
log-01-cc81ab968778,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbc068ad675d,SUB-001096,DEMO_PARTNER_PORTAL,SUP-0016,PO-001096-10,COMPLETE,2024-01-06T00:00:00+00:00,,1
log-01-d3ceb6f7db72,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30d1e2c80d85,SUB-001097,DEMO_PARTNER_PORTAL,SUP-0017,PO-001097-10,COMPLETE,2024-01-23T00:00:00+00:00,,1
log-01-0e72d24e54a9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4992197e26af,SUB-001098,DEMO_PARTNER_PORTAL,SUP-0018,PO-001098-10,PENDING,,,1
log-01-995ccca8755f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-121e35d53e44,SUB-001099,DEMO_PARTNER_PORTAL,SUP-0019,PO-001099-10,COMPLETE,2024-02-26T00:00:00+00:00,,1
log-01-8ded80126487,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e6e63b8d0907,SUB-001100,DEMO_PARTNER_PORTAL,SUP-0020,PO-001100-10,COMPLETE,2024-03-15T00:00:00+00:00,,1
log-01-d0e70e52b524,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-894431797d4e,SUB-001101,DEMO_PARTNER_PORTAL,SUP-0001,PO-001101-10,COMPLETE,2024-04-01T00:00:00+00:00,,1
log-01-1b2da5b6d394,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a39edae6775,SUB-001102,DEMO_PARTNER_PORTAL,SUP-0002,PO-001102-10,COMPLETE,2024-04-18T00:00:00+00:00,,1
log-01-9263ac5253e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f6165432506,SUB-001103,DEMO_PARTNER_PORTAL,SUP-0003,PO-001103-10,COMPLETE,2024-05-05T00:00:00+00:00,,1
log-01-440dae77b134,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bc65c99c6a3,SUB-001104,DEMO_PARTNER_PORTAL,SUP-0004,PO-001104-10,COMPLETE,2024-05-22T00:00:00+00:00,,1
log-01-3cb7ba052696,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0239fd075787,SUB-001105,DEMO_PARTNER_PORTAL,SUP-0005,PO-001105-10,COMPLETE,2024-06-08T00:00:00+00:00,,1
log-01-b92801ccfd73,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-946070e91103,SUB-001106,DEMO_PARTNER_PORTAL,SUP-0006,PO-001106-10,PENDING,,,1
log-01-1d5fca9cf133,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb5d4a4f914c,SUB-001107,DEMO_PARTNER_PORTAL,SUP-0007,PO-001107-10,PENDING,,,1
log-01-bb5ca1b106df,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb2c1c0f47bf,SUB-001108,DEMO_PARTNER_PORTAL,SUP-0008,PO-001108-10,COMPLETE,2024-07-30T00:00:00+00:00,,1
log-01-a93439e74154,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-809c8fa1186b,SUB-001109,DEMO_PARTNER_PORTAL,SUP-0009,PO-001109-10,COMPLETE,2024-08-16T00:00:00+00:00,,1
log-01-08eb929be0bf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3266fc84425c,SUB-001110,DEMO_PARTNER_PORTAL,SUP-0010,PO-001110-10,COMPLETE,2024-09-02T00:00:00+00:00,,1
log-01-0a09f025f903,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-658f4c67901f,SUB-001111,DEMO_PARTNER_PORTAL,SUP-0011,PO-001111-10,COMPLETE,2024-09-19T00:00:00+00:00,,1
log-01-2329cae29cf0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1994938e82ae,SUB-001112,DEMO_PARTNER_PORTAL,SUP-0012,PO-001112-10,COMPLETE,2024-10-06T00:00:00+00:00,,1
log-01-116d0e8dfaad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-87bc0918fe87,SUB-001113,DEMO_PARTNER_PORTAL,SUP-0013,PO-001113-10,COMPLETE,2024-10-23T00:00:00+00:00,,1
log-01-ecc87ff5ba5e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-121d7f8a470b,SUB-001114,DEMO_PARTNER_PORTAL,SUP-0014,PO-001114-10,PENDING,,,1
log-01-98d4bdb165ab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f37a850ea0ff,SUB-001115,DEMO_PARTNER_PORTAL,SUP-0015,PO-001115-10,PENDING,,,1
log-01-1794ed632d00,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2afe40101b6,SUB-001116,DEMO_PARTNER_PORTAL,SUP-0016,PO-001116-10,PENDING,,,1
log-01-c322eb22b8b1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41895045ccc6,SUB-001117,DEMO_PARTNER_PORTAL,SUP-0017,PO-001117-10,PENDING,,,1
log-01-f8703a02a6e6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70c9803edf3b,SUB-001118,DEMO_PARTNER_PORTAL,SUP-0018,PO-001118-10,COMPLETE,2025-01-17T00:00:00+00:00,,1
log-01-ee3f33348317,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a184fdd0c80,SUB-001119,DEMO_PARTNER_PORTAL,SUP-0019,PO-001119-10,PENDING,,,1
log-01-fa79dd6b164c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b75d8a314a3c,SUB-001120,DEMO_PARTNER_PORTAL,SUP-0020,PO-001120-10,COMPLETE,2025-02-20T00:00:00+00:00,,1
