record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,milestone_id,shipment_id,event_type,planned_at,actual_at,location,status,source_version
log-03-92e74d280362,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e9c986ad02a,MS-000669-01,SHP-000669,BOOKED,2025-04-23T00:00:00+00:00,2025-04-25T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-d466e808d891,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f77183b4f92,MS-000669-02,SHP-000669,PICKED_UP,2025-05-02T00:00:00+00:00,2025-05-04T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-94577cfa5b39,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf840aae902c,MS-000669-03,SHP-000669,ETD,2025-05-04T00:00:00+00:00,2025-05-06T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-6a5774a8b2c8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-183ee49f4bb3,MS-000669-04,SHP-000669,ETA,2025-06-13T00:00:00+00:00,2025-06-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-5806ed4e4722,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b0975c22fc3,MS-000669-05,SHP-000669,ATA,2025-06-16T00:00:00+00:00,2025-06-18T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-9c1f375da6e9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b21d54981589,MS-000669-06,SHP-000669,UNLOADED,2025-06-17T00:00:00+00:00,2025-06-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-4543ad56fdd3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fba1bb569658,MS-000670-01,SHP-000670,BOOKED,2025-05-11T00:00:00+00:00,2025-05-12T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-10797795ecc4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0a87a3796e4,MS-000670-02,SHP-000670,PICKED_UP,2025-05-22T00:00:00+00:00,2025-05-23T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-7ac4632abc6d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bcae1ee1dfc,MS-000670-03,SHP-000670,ETD,2025-05-24T00:00:00+00:00,2025-05-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2ec7b1730db4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d18d4fe6187,MS-000670-04,SHP-000670,ETA,2025-07-07T00:00:00+00:00,2025-07-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-533e354d49aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89f055251635,MS-000670-05,SHP-000670,ATA,2025-07-08T00:00:00+00:00,2025-07-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-f95de2796378,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df3c2442c78f,MS-000670-06,SHP-000670,UNLOADED,2025-07-09T00:00:00+00:00,2025-07-10T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-7f39ed9c0a89,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0524c8ce8276,MS-000671-01,SHP-000671,BOOKED,2025-05-24T00:00:00+00:00,2025-05-29T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-bca2d27e7be3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c5b4edacdb6,MS-000671-02,SHP-000671,PICKED_UP,2025-06-06T00:00:00+00:00,2025-06-11T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-a00c1ff226c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c07b2b3ecd7,MS-000671-03,SHP-000671,ETD,2025-06-08T00:00:00+00:00,2025-06-13T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-69be2af41b26,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1f213638e4b,MS-000671-04,SHP-000671,ETA,2025-07-31T00:00:00+00:00,2025-08-05T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-966aa7e0245d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ed1d8b7f1f6,MS-000671-05,SHP-000671,ATA,2025-08-03T00:00:00+00:00,2025-08-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-1b11fcdef5b7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2712659fe097,MS-000671-06,SHP-000671,UNLOADED,2025-08-04T00:00:00+00:00,2025-08-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-197aff244be8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1730ea632285,MS-000672-01,SHP-000672,BOOKED,2025-07-16T00:00:00+00:00,2025-07-19T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-5f658eaeba03,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9508d0516062,MS-000672-02,SHP-000672,PICKED_UP,2025-07-17T00:00:00+00:00,2025-07-20T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-e55a0ba0927a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-418223c1243a,MS-000672-03,SHP-000672,ETD,2025-07-19T00:00:00+00:00,2025-07-22T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-9c384daeac8a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb04dceb6ced,MS-000672-04,SHP-000672,ETA,2025-08-05T00:00:00+00:00,2025-08-08T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-7fa8699c5fcf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9da66e039f4c,MS-000672-05,SHP-000672,ATA,2025-08-08T00:00:00+00:00,2025-08-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-29895c38a487,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33c88a7db8db,MS-000672-06,SHP-000672,UNLOADED,2025-08-09T00:00:00+00:00,2025-08-12T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-9222bc6c535c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2f593d34225,MS-000673-01,SHP-000673,BOOKED,2025-08-21T00:00:00+00:00,2025-08-23T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-4087e1ad99ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c257bbeb925,MS-000673-02,SHP-000673,PICKED_UP,2025-08-26T00:00:00+00:00,2025-08-28T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-ca28aa3a0fd9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9c642659751,MS-000673-03,SHP-000673,ETD,2025-08-28T00:00:00+00:00,2025-08-30T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-499e58ffedbc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b2eba4b911e,MS-000673-04,SHP-000673,ETA,2025-09-23T00:00:00+00:00,2025-09-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-bcbdc1f64192,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d60f68de9137,MS-000673-05,SHP-000673,ATA,2025-09-23T00:00:00+00:00,2025-09-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-a68c7a561424,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8dcaafa96f61,MS-000673-06,SHP-000673,UNLOADED,2025-09-24T00:00:00+00:00,2025-09-26T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-a25dfb98bd59,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d37e0e4fc28,MS-000674-01,SHP-000674,BOOKED,2025-09-04T00:00:00+00:00,2025-09-09T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-a2a02e17792f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ad71958bfb7,MS-000674-02,SHP-000674,PICKED_UP,2025-09-10T00:00:00+00:00,2025-09-15T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-b050ff447951,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12d7b546cf53,MS-000674-03,SHP-000674,ETD,2025-09-12T00:00:00+00:00,2025-09-17T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-bbac335aeff3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4b10b71ad3e,MS-000674-04,SHP-000674,ETA,2025-10-17T00:00:00+00:00,2025-10-22T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-d70760b72b78,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c4db740084b1,MS-000674-05,SHP-000674,ATA,2025-10-20T00:00:00+00:00,2025-10-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8e75c1e66006,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c07cdf876816,MS-000674-06,SHP-000674,UNLOADED,2025-10-21T00:00:00+00:00,2025-10-26T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8b1044963901,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa4ce900f629,MS-000675-01,SHP-000675,BOOKED,2025-09-26T00:00:00+00:00,2025-09-26T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-e818a74d4d99,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86c590c9e151,MS-000675-02,SHP-000675,PICKED_UP,2025-10-04T00:00:00+00:00,2025-10-04T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-481030abd289,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ca9bfc58e99,MS-000675-03,SHP-000675,ETD,2025-10-06T00:00:00+00:00,2025-10-06T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8366cfc2527b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46391adce918,MS-000675-04,SHP-000675,ETA,2025-11-09T00:00:00+00:00,2025-11-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8f62e6ff23d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3d202ca08ab,MS-000675-05,SHP-000675,ATA,2025-11-12T00:00:00+00:00,2025-11-12T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-29fc0452e5a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-71b62e5de1b0,MS-000675-06,SHP-000675,UNLOADED,2025-11-13T00:00:00+00:00,2025-11-13T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-f53a67951921,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-854d0459c0eb,MS-000676-01,SHP-000676,BOOKED,2025-10-08T00:00:00+00:00,2025-10-13T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-f92f5e3b69f3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8126ee86236,MS-000676-02,SHP-000676,PICKED_UP,2025-10-18T00:00:00+00:00,2025-10-23T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-4c29420ab23b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b0cba7b6ebe,MS-000676-03,SHP-000676,ETD,2025-10-20T00:00:00+00:00,2025-10-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-fafcb4c91588,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb20e1eaa7a3,MS-000676-04,SHP-000676,ETA,2025-12-04T00:00:00+00:00,2025-12-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-15d7de7337c2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46790070f9a8,MS-000676-05,SHP-000676,ATA,2025-12-07T00:00:00+00:00,2025-12-12T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-de3c2065e000,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d100fddec46,MS-000676-06,SHP-000676,UNLOADED,2025-12-08T00:00:00+00:00,2025-12-13T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-2af2ac76ba73,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a7b883b32a74,MS-000677-01,SHP-000677,BOOKED,2025-11-11T00:00:00+00:00,2025-11-16T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-4b9d87f85d06,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28416ff7a8bb,MS-000677-02,SHP-000677,PICKED_UP,2025-11-24T00:00:00+00:00,2025-11-29T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-17afc3c9ff92,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64652fdd9b44,MS-000677-03,SHP-000677,ETD,2025-11-26T00:00:00+00:00,2025-12-01T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-452b4dfd6e04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d03165a7e634,MS-000677-04,SHP-000677,ETA,2026-01-21T00:00:00+00:00,2026-01-26T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-12b064f26fcd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f8c6bf5891c4,MS-000677-05,SHP-000677,ATA,2026-01-22T00:00:00+00:00,2026-01-27T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-80e27fea2235,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09edea89d049,MS-000677-06,SHP-000677,UNLOADED,2026-01-23T00:00:00+00:00,2026-01-28T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-586cb113c8e1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23b2456db9a1,MS-000678-01,SHP-000678,BOOKED,2025-12-04T00:00:00+00:00,2025-12-04T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-203d783ea431,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ccb08514804,MS-000678-02,SHP-000678,PICKED_UP,2025-12-19T00:00:00+00:00,2025-12-19T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-3bc1b6e5871f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e08fe358f761,MS-000678-03,SHP-000678,ETD,2025-12-21T00:00:00+00:00,2025-12-21T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-81d0fda83ef5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b42f9a4d2e0e,MS-000678-04,SHP-000678,ETA,2026-02-15T00:00:00+00:00,2026-02-15T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-927f284d8763,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9bec61a51f44,MS-000678-05,SHP-000678,ATA,2026-02-18T00:00:00+00:00,2026-02-18T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-74fb934ae4f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3142c5f46c9,MS-000678-06,SHP-000678,UNLOADED,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-c2691a9955f6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d75521bb39d,MS-000679-01,SHP-000679,BOOKED,2025-12-21T00:00:00+00:00,2025-12-21T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-4b1b32a18c83,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98b23c23f6cc,MS-000679-02,SHP-000679,PICKED_UP,2026-01-07T00:00:00+00:00,2026-01-07T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-9bc09a01fbb8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-92a912cf0aef,MS-000679-03,SHP-000679,ETD,2026-01-09T00:00:00+00:00,2026-01-09T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-8f1e2ce3e534,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13953b7e83cd,MS-000679-04,SHP-000679,ETA,2026-03-11T00:00:00+00:00,2026-03-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-11fefc23918d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d27eaec9e84f,MS-000679-05,SHP-000679,ATA,2026-03-11T00:00:00+00:00,2026-03-11T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-c44226fd8f08,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce33001da3da,MS-000679-06,SHP-000679,UNLOADED,2026-03-12T00:00:00+00:00,2026-03-12T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-b334782f83a0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-53060aa20ad5,MS-000680-01,SHP-000680,BOOKED,2026-01-05T00:00:00+00:00,2026-01-07T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-a976b687fa73,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3261a54ea49f,MS-000680-02,SHP-000680,PICKED_UP,2026-01-24T00:00:00+00:00,2026-01-26T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-6991f1ffa458,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0eeda5022a23,MS-000680-03,SHP-000680,ETD,2026-01-26T00:00:00+00:00,2026-01-28T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-dd5341d5e27c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f06fd3911b8b,MS-000680-04,SHP-000680,ETA,2026-04-04T00:00:00+00:00,2026-04-06T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-4eca7f88ca03,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f64fb459a5e5,MS-000680-05,SHP-000680,ATA,2026-04-04T00:00:00+00:00,2026-04-06T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-bbca75c90f9b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8c8e6549686,MS-000680-06,SHP-000680,UNLOADED,2026-04-05T00:00:00+00:00,2026-04-07T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-b80c6037fc5b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a998b1b9d042,MS-000681-01,SHP-000681,BOOKED,2026-03-11T00:00:00+00:00,2026-03-16T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-412c3a14e568,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5be7c2f92e11,MS-000681-02,SHP-000681,PICKED_UP,2026-03-18T00:00:00+00:00,2026-03-23T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-a0dd58f2beb6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7fd965de4901,MS-000681-03,SHP-000681,ETD,2026-03-20T00:00:00+00:00,2026-03-25T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-09b65b956264,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af2ed355fd5e,MS-000681-04,SHP-000681,ETA,2026-04-27T00:00:00+00:00,2026-05-02T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-c5d73c8b0267,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96843e68438e,MS-000681-05,SHP-000681,ATA,2026-04-27T00:00:00+00:00,2026-05-02T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-5bf741c48bdb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7b971fc22f5,MS-000681-06,SHP-000681,UNLOADED,2026-04-28T00:00:00+00:00,2026-05-03T00:00:00+00:00,DESTINATION,COMPLETED,1
log-03-83d64e169345,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f347873dc0f5,MS-000682-01,SHP-000682,BOOKED,2026-03-29T00:00:00+00:00,2026-04-03T00:00:00+00:00,ORIGIN,COMPLETED,1
log-03-9810d9d6b1c1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25c562dc43cb,MS-000682-02,SHP-000682,PICKED_UP,2026-04-07T00:00:00+00:00,2026-04-12T00:00:00+00:00,ORIGIN,COMPLETED,1
