record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,plan_line_id,plan_date,site_id,product_id,plan_quantity,quantity_uom,priority,material_requirement,capacity_requirement_hours,status
mfg-01-dacb249d7ac2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-099917bfaa2a,MPS-0000172,2026-07-01,plant-afs-battery-02,MAT-FI-0017,10.0,TON,1,11.4,1.818,RELEASED
mfg-01-12b9ebe7912f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dcba4b7126d5,MPS-0000173,2026-07-06,plant-afs-battery-02,MAT-FI-0023,12.1,TON,2,14.157,2.2,RELEASED
mfg-01-9474afb9d90d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9de11e642a8,MPS-0000174,2026-07-11,plant-afs-battery-02,MAT-FI-0029,14.2,TON,3,14.91,2.582,RELEASED
mfg-01-623dc65f95de,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20bf24fd7c2c,MPS-0000175,2026-07-16,plant-afs-smelting-01,FG-CATHODE,16.3,TON,1,54.116,2.964,RELEASED
mfg-01-bdd08723af02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6daf087c5c2e,MPS-0000176,2026-07-21,plant-afs-battery-02,FG-LIOH,18.4,TON,2,3.128,3.345,RELEASED
mfg-01-dad22a31f8ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c30ee168fe4,MPS-0000177,2026-07-27,plant-afs-battery-02,FG-NISO4,20.5,TON,3,31.775,3.727,RELEASED
mfg-01-3da0c876b59e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12c460948a7b,MPS-0000178,2026-02-02,plant-afs-battery-02,MAT-FI-0017,22.6,TON,1,25.764,4.109,RELEASED
mfg-01-49eea9cb0b8d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecc260d85b12,MPS-0000179,2026-02-07,plant-afs-battery-02,MAT-FI-0023,24.7,TON,2,28.899,4.491,RELEASED
mfg-01-5a0205b8121f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-987ee05f7534,MPS-0000180,2026-02-12,plant-afs-battery-02,MAT-FI-0029,26.8,TON,3,28.14,4.873,RELEASED
mfg-01-b788ffb48784,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2553f6a02c8,MPS-0000181,2026-02-17,plant-afs-smelting-01,FG-CATHODE,28.9,TON,1,95.948,5.255,RELEASED
mfg-01-d788625d26d7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f86c7bc764ff,MPS-0000182,2026-02-22,plant-afs-battery-02,FG-LIOH,31.0,TON,2,5.27,5.636,RELEASED
mfg-01-a892f62acf5b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a7af0450133b,MPS-0000183,2026-02-27,plant-afs-battery-02,FG-NISO4,33.1,TON,3,51.305,6.018,RELEASED
mfg-01-4640110010c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33d6ca24d6f8,MPS-0000184,2026-03-04,plant-afs-battery-02,MAT-FI-0017,35.2,TON,1,40.128,6.4,RELEASED
mfg-01-5c56ad19b3cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b0ae372a7ee,MPS-0000185,2026-03-09,plant-afs-battery-02,MAT-FI-0023,37.3,TON,2,43.641,6.782,RELEASED
mfg-01-f529a496442c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0697b7312e1e,MPS-0000186,2026-03-14,plant-afs-battery-02,MAT-FI-0029,39.4,TON,3,41.37,7.164,RELEASED
mfg-01-66428d469c43,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a3bf753a189,MPS-0000187,2026-03-19,plant-afs-smelting-01,FG-CATHODE,41.5,TON,1,137.78,7.545,RELEASED
mfg-01-2243da0bd9f6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29ed47f855a7,MPS-0000188,2026-03-25,plant-afs-battery-02,FG-LIOH,43.6,TON,2,7.412,7.927,RELEASED
mfg-01-ca12b51e8c09,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-659cf0adc643,MPS-0000189,2026-03-30,plant-afs-battery-02,FG-NISO4,45.7,TON,3,70.835,8.309,RELEASED
mfg-01-0d6d81d50bf0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ab52e4fefea,MPS-0000190,2026-04-04,plant-afs-battery-02,MAT-FI-0017,47.8,TON,1,54.492,8.691,RELEASED
mfg-01-6945f44342c6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-790fd99c77f5,MPS-0000191,2026-04-09,plant-afs-battery-02,MAT-FI-0023,10.0,TON,2,11.7,1.818,RELEASED
mfg-01-71346707e399,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-343cbe9be922,MPS-0000192,2026-04-14,plant-afs-battery-02,MAT-FI-0029,12.1,TON,3,12.705,2.2,RELEASED
mfg-01-2b337f35264e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9f96bcf6fe7,MPS-0000193,2026-04-19,plant-afs-smelting-01,FG-CATHODE,14.2,TON,1,47.144,2.582,RELEASED
mfg-01-8c11a9395a6e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44da6d21f645,MPS-0000194,2026-04-24,plant-afs-battery-02,FG-LIOH,16.3,TON,2,2.771,2.964,RELEASED
mfg-01-4a5f0ae0aaeb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de10e38febb1,MPS-0000195,2026-04-29,plant-afs-battery-02,FG-NISO4,18.4,TON,3,28.52,3.345,RELEASED
mfg-01-d641178d8694,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1787438d7ae,MPS-0000196,2026-05-04,plant-afs-battery-02,MAT-FI-0017,20.5,TON,1,23.37,3.727,RELEASED
mfg-01-48b1cb9079c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a5081befcef,MPS-0000197,2026-05-09,plant-afs-battery-02,MAT-FI-0023,22.6,TON,2,26.442,4.109,RELEASED
mfg-01-446afbc5fc53,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-385ca4fb161e,MPS-0000198,2026-05-14,plant-afs-battery-02,MAT-FI-0029,24.7,TON,3,25.935,4.491,RELEASED
mfg-01-2cafaf17f79b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c56a8f65e7f3,MPS-0000199,2026-05-20,plant-afs-smelting-01,FG-CATHODE,26.8,TON,1,88.976,4.873,RELEASED
mfg-01-2f8d7faafe60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6be795371474,MPS-0000200,2026-05-25,plant-afs-battery-02,FG-LIOH,28.9,TON,2,4.913,5.255,RELEASED
mfg-01-e64b33a7d3a9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcc273f8011c,MPS-0000201,2026-05-30,plant-afs-battery-02,FG-NISO4,31.0,TON,3,48.05,5.636,RELEASED
mfg-01-a925edd12ac4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1cd46fddd06,MPS-0000202,2026-06-04,plant-afs-battery-02,MAT-FI-0017,33.1,TON,1,37.734,6.018,RELEASED
mfg-01-47e947d3fcf6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3fd906a402b,MPS-0000203,2026-06-09,plant-afs-battery-02,MAT-FI-0023,35.2,TON,2,41.184,6.4,RELEASED
mfg-01-0d8b2544de9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3cc6e54486fa,MPS-0000204,2026-06-14,plant-afs-battery-02,MAT-FI-0029,37.3,TON,3,39.165,6.782,RELEASED
mfg-01-d84fc021b2cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-349e65d88bd6,MPS-0000205,2026-06-19,plant-afs-smelting-01,FG-CATHODE,39.4,TON,1,130.808,7.164,RELEASED
mfg-01-82789fb0e659,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb6f3ee865e7,MPS-0000206,2026-06-24,plant-afs-battery-02,FG-LIOH,41.5,TON,2,7.055,7.545,RELEASED
mfg-01-ed1d87945021,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82b64a0fa996,MPS-0000207,2026-06-29,plant-afs-battery-02,FG-NISO4,43.6,TON,3,67.58,7.927,RELEASED
mfg-01-5a08f2042df3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b011c8885da7,MPS-0000208,2026-07-04,plant-afs-battery-02,MAT-FI-0017,45.7,TON,1,52.098,8.309,RELEASED
mfg-01-f530f1a95b14,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f49ad1c78c80,MPS-0000209,2026-07-09,plant-afs-battery-02,MAT-FI-0023,47.8,TON,2,55.926,8.691,RELEASED
mfg-01-f942f5f53e04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-88396d189bbb,MPS-0000210,2026-07-15,plant-afs-battery-02,MAT-FI-0029,10.0,TON,3,10.5,1.818,RELEASED
mfg-01-140aedf39a44,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be9c00884be8,MPS-0000211,2026-07-20,plant-afs-smelting-01,FG-CATHODE,12.1,TON,1,40.172,2.2,RELEASED
mfg-01-283b6979ef04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e7c6331b945,MPS-0000212,2026-07-25,plant-afs-battery-02,FG-LIOH,14.2,TON,2,2.414,2.582,RELEASED
mfg-01-9259963822de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19424e370bf5,MPS-0000213,2026-07-30,plant-afs-battery-02,FG-NISO4,16.3,TON,3,25.265,2.964,RELEASED
mfg-01-049e06d53887,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-95bc15d06cd5,MPS-0000214,2026-02-05,plant-afs-battery-02,MAT-FI-0017,18.4,TON,1,20.976,3.345,RELEASED
mfg-01-40391998612a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23c7eabdfae1,MPS-0000215,2026-02-10,plant-afs-battery-02,MAT-FI-0023,20.5,TON,2,23.985,3.727,RELEASED
mfg-01-57e6c81bfe0f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e21430b80eb,MPS-0000216,2026-02-15,plant-afs-battery-02,MAT-FI-0029,22.6,TON,3,23.73,4.109,RELEASED
mfg-01-b2b77111d961,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26b834ec571c,MPS-0000217,2026-02-20,plant-afs-smelting-01,FG-CATHODE,24.7,TON,1,82.004,4.491,RELEASED
mfg-01-d2dee33e6649,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11ca36d30304,MPS-0000218,2026-02-25,plant-afs-battery-02,FG-LIOH,26.8,TON,2,4.556,4.873,RELEASED
mfg-01-7a95ff68de9d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0328f759432f,MPS-0000219,2026-03-02,plant-afs-battery-02,FG-NISO4,28.9,TON,3,44.795,5.255,RELEASED
mfg-01-ae435a626456,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b7825907de8,MPS-0000220,2026-03-07,plant-afs-battery-02,MAT-FI-0017,31.0,TON,1,35.34,5.636,RELEASED
mfg-01-3352bf84003a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eec4ce1903ec,MPS-0000221,2026-03-13,plant-afs-battery-02,MAT-FI-0023,33.1,TON,2,38.727,6.018,RELEASED
mfg-01-e807971b6c93,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6754cb8b64e3,MPS-0000222,2026-03-18,plant-afs-battery-02,MAT-FI-0029,35.2,TON,3,36.96,6.4,RELEASED
mfg-01-47a9d2bbf91a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0faa8cf4e5b,MPS-0000223,2026-03-23,plant-afs-smelting-01,FG-CATHODE,37.3,TON,1,123.836,6.782,RELEASED
mfg-01-82be0e77ef2e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e2aa25e44947,MPS-0000224,2026-03-28,plant-afs-battery-02,FG-LIOH,39.4,TON,2,6.698,7.164,RELEASED
mfg-01-7326d454a27a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9600e923a24c,MPS-0000225,2026-04-02,plant-afs-battery-02,FG-NISO4,41.5,TON,3,64.325,7.545,RELEASED
mfg-01-0de47b2c277f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2787d2e44af5,MPS-0000226,2026-04-07,plant-afs-battery-02,MAT-FI-0017,43.6,TON,1,49.704,7.927,RELEASED
mfg-01-d5acad9d354f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0c4875d86cfd,MPS-0000227,2026-04-12,plant-afs-battery-02,MAT-FI-0023,45.7,TON,2,53.469,8.309,RELEASED
mfg-01-19cbbf7ab1f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b18b32b4bea,MPS-0000228,2026-04-17,plant-afs-battery-02,MAT-FI-0029,47.8,TON,3,50.19,8.691,RELEASED
mfg-01-bf6e180e256b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f83eb3187faa,MPS-0000229,2026-04-22,plant-afs-smelting-01,FG-CATHODE,10.0,TON,1,33.2,1.818,RELEASED
mfg-01-06eca98bc10a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b8566e0a9944,MPS-0000230,2026-04-27,plant-afs-battery-02,FG-LIOH,12.1,TON,2,2.057,2.2,RELEASED
mfg-01-0d20d9190c8e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e67d9d799065,MPS-0000231,2026-05-02,plant-afs-battery-02,FG-NISO4,14.2,TON,3,22.01,2.582,RELEASED
mfg-01-e4eac3a4762b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-942aa9117896,MPS-0000232,2026-05-08,plant-afs-battery-02,MAT-FI-0017,16.3,TON,1,18.582,2.964,RELEASED
mfg-01-e7cafd2a2ca7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0df9d4733de1,MPS-0000233,2026-05-13,plant-afs-battery-02,MAT-FI-0023,18.4,TON,2,21.528,3.345,RELEASED
mfg-01-46a6488aa768,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa4a1c0cae75,MPS-0000234,2026-05-18,plant-afs-battery-02,MAT-FI-0029,20.5,TON,3,21.525,3.727,RELEASED
mfg-01-375d7567f133,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c59a886e5380,MPS-0000235,2026-05-23,plant-afs-smelting-01,FG-CATHODE,22.6,TON,1,75.032,4.109,RELEASED
mfg-01-d9d73c15b05f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-013cd233eace,MPS-0000236,2026-05-28,plant-afs-battery-02,FG-LIOH,24.7,TON,2,4.199,4.491,RELEASED
mfg-01-e45a051f7c24,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20eb612545dd,MPS-0000237,2026-06-02,plant-afs-battery-02,FG-NISO4,26.8,TON,3,41.54,4.873,RELEASED
mfg-01-defd80bb1eee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a47dd656fea0,MPS-0000238,2026-06-07,plant-afs-battery-02,MAT-FI-0017,28.9,TON,1,32.946,5.255,RELEASED
mfg-01-9f8637db4e0f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14082601c1ed,MPS-0000239,2026-06-12,plant-afs-battery-02,MAT-FI-0023,31.0,TON,2,36.27,5.636,RELEASED
mfg-01-a9204eaaf562,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e821bf2b6db,MPS-0000240,2026-06-17,plant-afs-battery-02,MAT-FI-0029,33.1,TON,3,34.755,6.018,RELEASED
mfg-01-ebfe1ebbfc66,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a305ca87cc4,MPS-0000241,2026-06-22,plant-afs-smelting-01,FG-CATHODE,35.2,TON,1,116.864,6.4,RELEASED
mfg-01-95ea20dac8af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6a8499cca6fb,MPS-0000242,2026-06-27,plant-afs-battery-02,FG-LIOH,37.3,TON,2,6.341,6.782,RELEASED
mfg-01-22d16562fe8a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c801bbe5a110,MPS-0000243,2026-07-03,plant-afs-battery-02,FG-NISO4,39.4,TON,3,61.07,7.164,RELEASED
mfg-01-feb18b0490f1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1de3afb526a1,MPS-0000244,2026-07-08,plant-afs-battery-02,MAT-FI-0017,41.5,TON,1,47.31,7.545,RELEASED
mfg-01-35a6d3b6999f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-486e2a442506,MPS-0000245,2026-07-13,plant-afs-battery-02,MAT-FI-0023,43.6,TON,2,51.012,7.927,RELEASED
mfg-01-c18e6cbcbfe5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c73f5a700d07,MPS-0000246,2026-07-18,plant-afs-battery-02,MAT-FI-0029,45.7,TON,3,47.985,8.309,RELEASED
mfg-01-d30fcc65ae19,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ba05307a100,MPS-0000247,2026-07-23,plant-afs-smelting-01,FG-CATHODE,47.8,TON,1,158.696,8.691,RELEASED
mfg-01-d35016af9a8b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3def5fc216d6,MPS-0000248,2026-07-28,plant-afs-battery-02,FG-LIOH,10.0,TON,2,1.7,1.818,RELEASED
mfg-01-c6faf613fdde,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebd2a88dffbd,MPS-0000249,2026-02-03,plant-afs-battery-02,FG-NISO4,12.1,TON,3,18.755,2.2,RELEASED
mfg-01-fc5544296adc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37fe1285fb6c,MPS-0000250,2026-02-08,plant-afs-battery-02,MAT-FI-0017,14.2,TON,1,16.188,2.582,RELEASED
mfg-01-b2f2c8b56318,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b529716c9d1,MPS-0000251,2026-02-13,plant-afs-battery-02,MAT-FI-0023,16.3,TON,2,19.071,2.964,RELEASED
mfg-01-77355cde102b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-935306527098,MPS-0000252,2026-02-18,plant-afs-battery-02,MAT-FI-0029,18.4,TON,3,19.32,3.345,RELEASED
mfg-01-5d7bccee240c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47f2a2934240,MPS-0000253,2026-02-23,plant-afs-smelting-01,FG-CATHODE,20.5,TON,1,68.06,3.727,RELEASED
mfg-01-2c4b8b96c45c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bc0936476e0,MPS-0000254,2026-03-01,plant-afs-battery-02,FG-LIOH,22.6,TON,2,3.842,4.109,RELEASED
mfg-01-05ad985c2bd1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ade488a59b2,MPS-0000255,2026-03-06,plant-afs-battery-02,FG-NISO4,24.7,TON,3,38.285,4.491,RELEASED
mfg-01-10b6e6b9e6d0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98a4b76996ad,MPS-0000256,2026-03-11,plant-afs-battery-02,MAT-FI-0017,26.8,TON,1,30.552,4.873,RELEASED
mfg-01-e968c5969bdb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db775dabcba3,MPS-0000257,2026-03-16,plant-afs-battery-02,MAT-FI-0023,28.9,TON,2,33.813,5.255,RELEASED
