record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,submission_id,source_system_id,partner_id,business_ref,submission_status,submitted_at,revised_at,source_version
log-01-3a9101384588,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ebe37d22b2a,SUB-000172,DEMO_PARTNER_PORTAL,SUP-0002,PO-000172-10,COMPLETE,2026-03-26T00:00:00+00:00,,1
log-01-4d2584e37b56,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3f1b3488bf3,SUB-000173,DEMO_PARTNER_PORTAL,SUP-0003,PO-000173-10,PENDING,,,1
log-01-5cc9fcb62905,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-424d6bc3189a,SUB-000174,DEMO_PARTNER_PORTAL,SUP-0004,PO-000174-10,COMPLETE,2026-04-29T00:00:00+00:00,,1
log-01-6d338d56defb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c5705304298,SUB-000175,DEMO_PARTNER_PORTAL,SUP-0005,PO-000175-10,COMPLETE,2026-05-16T00:00:00+00:00,,1
log-01-d1a9c0eff419,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3eacb547b88f,SUB-000176,DEMO_PARTNER_PORTAL,SUP-0006,PO-000176-10,COMPLETE,2026-06-03T00:00:00+00:00,,1
log-01-82278f989b34,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f878cd406be1,SUB-000177,DEMO_PARTNER_PORTAL,SUP-0007,PO-000177-10,PENDING,,,1
log-01-1a5891179b15,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffb7db338942,SUB-000178,DEMO_PARTNER_PORTAL,SUP-0008,PO-000178-10,COMPLETE,2026-07-07T00:00:00+00:00,,1
log-01-fc3ccab64481,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4656e5f92aff,SUB-000179,DEMO_PARTNER_PORTAL,SUP-0009,PO-000179-10,COMPLETE,2026-07-24T00:00:00+00:00,,1
log-01-553783560546,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba192ad5dba5,SUB-000180,DEMO_PARTNER_PORTAL,SUP-0010,PO-000180-10,COMPLETE,2026-02-11T00:00:00+00:00,,1
log-01-aa844f3d33a5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3867e1707b44,SUB-000181,DEMO_PARTNER_PORTAL,SUP-0001,PO-000181-10,PENDING,,,1
log-01-a00df2a60888,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-57e2353f704c,SUB-000182,DEMO_PARTNER_PORTAL,SUP-0002,PO-000182-10,PENDING,,,1
log-01-44b9bf12730e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-237fe5355678,SUB-000183,DEMO_PARTNER_PORTAL,SUP-0003,PO-000183-10,PENDING,,,1
log-01-bab949c21283,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e7595cc4830,SUB-000184,DEMO_PARTNER_PORTAL,SUP-0004,PO-000184-10,PENDING,,,1
log-01-a1874ce93811,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ba4c9983ba6,SUB-000185,DEMO_PARTNER_PORTAL,SUP-0005,PO-000185-10,COMPLETE,2026-05-08T00:00:00+00:00,,1
log-01-f49a0995b6c8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f34cf884767a,SUB-000186,DEMO_PARTNER_PORTAL,SUP-0006,PO-000186-10,COMPLETE,2026-05-25T00:00:00+00:00,,1
log-01-b708da471864,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd3f961a06d0,SUB-000187,DEMO_PARTNER_PORTAL,SUP-0007,PO-000187-10,PENDING,,,1
log-01-9ba97d89d641,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f248862451e,SUB-000188,DEMO_PARTNER_PORTAL,SUP-0008,PO-000188-10,COMPLETE,2026-06-28T00:00:00+00:00,,1
log-01-5214dcaace7f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1ea65c2a96c,SUB-000189,DEMO_PARTNER_PORTAL,SUP-0009,PO-000189-10,PENDING,,,1
log-01-026b8c4581c2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df5922120e15,SUB-000190,DEMO_PARTNER_PORTAL,SUP-0010,PO-000190-10,PENDING,,,1
log-01-a5634d5e296a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9cf37330f3f2,SUB-000191,DEMO_PARTNER_PORTAL,SUP-0001,PO-000191-10,PENDING,,,1
log-01-45d4e2e80ad1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e129b37012e4,SUB-000192,DEMO_PARTNER_PORTAL,SUP-0002,PO-000192-10,COMPLETE,2026-03-09T00:00:00+00:00,,1
log-01-0cdbe72f9863,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-927e00b08282,SUB-000193,DEMO_PARTNER_PORTAL,SUP-0003,PO-000193-10,PENDING,,,1
log-01-72890d37179c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2620d461f0cb,SUB-000194,DEMO_PARTNER_PORTAL,SUP-0004,PO-000194-10,COMPLETE,2026-04-12T00:00:00+00:00,,1
log-01-423127d0a9ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d37ce6c3617,SUB-000195,DEMO_PARTNER_PORTAL,SUP-0005,PO-000195-10,COMPLETE,2026-04-29T00:00:00+00:00,,1
log-01-c7cab031f7ef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc0d76d69c84,SUB-000196,DEMO_PARTNER_PORTAL,SUP-0006,PO-000196-10,COMPLETE,2026-05-16T00:00:00+00:00,,1
log-01-d0ca7f7a1178,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a819810ca40,SUB-000197,DEMO_PARTNER_PORTAL,SUP-0007,PO-000197-10,PENDING,,,1
log-01-d14c9d08502c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2477efc68591,SUB-000198,DEMO_PARTNER_PORTAL,SUP-0008,PO-000198-10,PENDING,,,1
log-01-9dac114f6a8a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0da0cedfe71,SUB-000199,DEMO_PARTNER_PORTAL,SUP-0009,PO-000199-10,PENDING,,,1
log-01-fe418bc42e2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b71ce081d60e,SUB-000200,DEMO_PARTNER_PORTAL,SUP-0010,PO-000200-10,COMPLETE,2026-07-24T00:00:00+00:00,,1
