record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,batch_id,plan_line_id,production_date,site_id,input_material_id,input_lot_id,input_quantity,output_material_id,output_lot_id,output_quantity,quantity_uom,actual_yield,scrap_quantity,downtime_hours,status
mfg-02-cf1041ad1cb8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9440e41ab906,BATCH-0000321,MPS-0000321,2026-02-10,plant-afs-battery-02,RM-MHP,LOT-RM-000321,40.386,FG-NISO4,LOT-FG-0000321,37.583,TON,0.93061,2.803,0,CONFIRMED
mfg-02-62fdb40cdddd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e92df93562cd,BATCH-0000322,MPS-0000322,2026-02-16,plant-afs-battery-02,RM-LIME,LOT-RM-000322,42.145,MAT-FI-0017,LOT-FG-0000322,39.942,TON,0.94774,2.203,0,CONFIRMED
mfg-02-2e1608007988,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f82f57a9a387,BATCH-0000323,MPS-0000323,2026-02-22,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000323,44.784,MAT-FI-0023,LOT-FG-0000323,42.351,TON,0.94566,2.433,0,CONFIRMED
mfg-02-179a280f21c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-954e9104d4cf,BATCH-0000324,MPS-0000324,2026-02-28,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000324,9.456,MAT-FI-0029,LOT-FG-0000324,8.98,TON,0.94963,0.476,0,CONFIRMED
mfg-02-0e4117c71f5c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a9ac5f57e51,BATCH-0000325,MPS-0000325,2026-03-02,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000325,11.594,FG-CATHODE,LOT-FG-0000325,11.011,TON,0.94971,0.583,0,CONFIRMED
mfg-02-8cbfb5e6ce44,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-310d0fd98830,BATCH-0000326,MPS-0000326,2026-03-08,plant-afs-battery-02,RM-H2SO4,LOT-RM-000326,13.871,FG-LIOH,LOT-FG-0000326,13.092,TON,0.94383,0.779,0,CONFIRMED
mfg-02-c314f25d8fae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b89165d078e3,BATCH-0000327,MPS-0000327,2026-03-14,plant-afs-battery-02,RM-MHP,LOT-RM-000327,16.029,FG-NISO4,LOT-FG-0000327,15.224,TON,0.9498,0.805,0,CONFIRMED
mfg-02-1b90e5c80a6f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8d7568a216c,BATCH-0000328,MPS-0000328,2026-03-20,plant-afs-battery-02,RM-LIME,LOT-RM-000328,18.545,MAT-FI-0017,LOT-FG-0000328,17.406,TON,0.9386,1.139,0,CONFIRMED
mfg-02-7984949b839d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b72d0a6c0a6,BATCH-0000329,MPS-0000329,2026-03-22,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000329,20.912,MAT-FI-0023,LOT-FG-0000329,19.639,TON,0.93911,1.273,0,CONFIRMED
mfg-02-e10fdf3f7cf6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f98fca9cbf97,BATCH-0000330,MPS-0000330,2026-03-28,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000330,23.447,MAT-FI-0029,LOT-FG-0000330,21.922,TON,0.93498,1.525,0,CONFIRMED
mfg-02-397065105a9a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d46a4a0d9475,BATCH-0000331,MPS-0000331,2026-04-04,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000331,21.25,FG-CATHODE,LOT-FG-0000331,20.995,TON,0.98799,0.255,0,CONFIRMED
mfg-02-9f75a5f7a5fe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-630819c4a815,BATCH-0000332,MPS-0000332,2026-04-10,plant-afs-battery-02,RM-H2SO4,LOT-RM-000332,24.415,FG-LIOH,LOT-FG-0000332,23.102,TON,0.94621,1.313,0,CONFIRMED
mfg-02-f66a1071eafe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2727687d109,BATCH-0000333,MPS-0000333,2026-04-12,plant-afs-battery-02,RM-MHP,LOT-RM-000333,26.579,FG-NISO4,LOT-FG-0000333,25.259,TON,0.95034,1.32,0,CONFIRMED
mfg-02-1cdd7ccc32c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18cec4389cc6,BATCH-0000334,MPS-0000334,2026-04-18,plant-afs-battery-02,RM-LIME,LOT-RM-000334,29.071,MAT-FI-0017,LOT-FG-0000334,27.466,TON,0.94479,1.605,0,CONFIRMED
mfg-02-a62d1f30b0e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e6f7ee589790,BATCH-0000335,MPS-0000335,2026-04-24,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000335,31.469,MAT-FI-0023,LOT-FG-0000335,29.724,TON,0.94454,1.745,0,CONFIRMED
mfg-02-00fe2df3b610,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5997dd90011,BATCH-0000336,MPS-0000336,2026-04-30,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000336,33.718,MAT-FI-0029,LOT-FG-0000336,32.032,TON,0.95,1.686,0,CONFIRMED
mfg-02-bb8c05c75289,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfc9c6ccfceb,BATCH-0000337,MPS-0000337,2026-05-02,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000337,34.564,FG-CATHODE,LOT-FG-0000337,34.391,TON,0.995,0.173,0,CONFIRMED
mfg-02-4e179709bc02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-145412bf24be,BATCH-0000338,MPS-0000338,2026-05-08,plant-afs-battery-02,RM-H2SO4,LOT-RM-000338,39.106,FG-LIOH,LOT-FG-0000338,36.8,TON,0.94104,2.306,0,CONFIRMED
mfg-02-b441e3dc7e54,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f835c0977730,BATCH-0000339,MPS-0000339,2026-05-14,plant-afs-battery-02,RM-MHP,LOT-RM-000339,42.55,FG-NISO4,LOT-FG-0000339,39.259,TON,0.92265,3.291,0,CONFIRMED
mfg-02-a52117ed49da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb80a5a40c75,BATCH-0000340,MPS-0000340,2026-05-20,plant-afs-battery-02,RM-LIME,LOT-RM-000340,45.267,MAT-FI-0017,LOT-FG-0000340,41.769,TON,0.92273,3.498,0,CONFIRMED
mfg-02-ec161f31cca5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-415a107ae5ed,BATCH-0000341,MPS-0000341,2026-05-22,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000341,47.411,MAT-FI-0023,LOT-FG-0000341,44.329,TON,0.93499,3.082,0,CONFIRMED
mfg-02-1dfbfdc8bad1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9432655b030,BATCH-0000342,MPS-0000342,2026-05-29,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000342,44.543,MAT-FI-0029,LOT-FG-0000342,40.63,TON,0.91215,3.913,0,CONFIRMED
mfg-02-8399573494ab,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-405cf6eb1073,BATCH-0000343,MPS-0000343,2026-06-04,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000343,8.782,FG-CATHODE,LOT-FG-0000343,8.62,TON,0.98153,0.162,0,CONFIRMED
mfg-02-9b0b00c4d14d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ceb06f6c3e76,BATCH-0000344,MPS-0000344,2026-06-10,plant-afs-battery-02,RM-H2SO4,LOT-RM-000344,11.479,FG-LIOH,LOT-FG-0000344,10.575,TON,0.92122,0.904,0,CONFIRMED
mfg-02-986d4877563d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ba1bbe56e56,BATCH-0000345,MPS-0000345,2026-06-12,plant-afs-battery-02,RM-MHP,LOT-RM-000345,13.466,FG-NISO4,LOT-FG-0000345,12.581,TON,0.93428,0.885,0,CONFIRMED
mfg-02-0f6cf454a5b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20f62ea705b9,BATCH-0000346,MPS-0000346,2026-06-18,plant-afs-battery-02,RM-LIME,LOT-RM-000346,15.311,MAT-FI-0017,LOT-FG-0000346,14.637,TON,0.95598,0.674,0,CONFIRMED
mfg-02-4eb1aba00432,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-21f953388599,BATCH-0000347,MPS-0000347,2026-06-24,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000347,17.769,MAT-FI-0023,LOT-FG-0000347,16.744,TON,0.9423,1.025,0,CONFIRMED
mfg-02-06cb89523743,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8e4e9dabb96,BATCH-0000348,MPS-0000348,2026-06-30,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000348,19.999,MAT-FI-0029,LOT-FG-0000348,18.901,TON,0.94511,1.098,0,CONFIRMED
mfg-02-30f40b3c805b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b467cfab39b1,BATCH-0000349,MPS-0000349,2026-07-02,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000349,21.576,FG-CATHODE,LOT-FG-0000349,21.108,TON,0.97831,0.468,4,CONFIRMED
mfg-02-49503535276d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e809327a582,BATCH-0000350,MPS-0000350,2026-07-08,plant-afs-battery-02,RM-H2SO4,LOT-RM-000350,24.659,FG-LIOH,LOT-FG-0000350,23.366,TON,0.94757,1.293,0,CONFIRMED
mfg-02-5764d38f8503,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddfbee857a91,BATCH-0000351,MPS-0000351,2026-07-14,plant-afs-battery-02,RM-MHP,LOT-RM-000351,27.594,FG-NISO4,LOT-FG-0000351,25.674,TON,0.93043,1.92,0,CONFIRMED
mfg-02-cf7da8894935,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2000b71fffc,BATCH-0000352,MPS-0000352,2026-07-20,plant-afs-battery-02,RM-LIME,LOT-RM-000352,29.677,MAT-FI-0017,LOT-FG-0000352,28.033,TON,0.9446,1.644,0,CONFIRMED
mfg-02-d4ab41e14d28,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16344dcb39d9,BATCH-0000353,MPS-0000353,2026-07-23,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000353,28.626,MAT-FI-0023,LOT-FG-0000353,26.35,TON,0.92049,2.276,0,CONFIRMED
mfg-02-6b25606b5a94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3c3a84369d1,BATCH-0000354,MPS-0000354,2026-07-29,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000354,30.341,MAT-FI-0029,LOT-FG-0000354,28.532,TON,0.94038,1.809,0,CONFIRMED
mfg-02-044e6ddcd52a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d55248bebbc4,BATCH-0000355,MPS-0000355,2026-02-05,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000355,31.213,FG-CATHODE,LOT-FG-0000355,30.765,TON,0.98566,0.448,0,CONFIRMED
mfg-02-29e3c5a9a632,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d20ef4f9cff,BATCH-0000356,MPS-0000356,2026-02-11,plant-afs-battery-02,RM-H2SO4,LOT-RM-000356,35.396,FG-LIOH,LOT-FG-0000356,33.048,TON,0.93367,2.348,0,CONFIRMED
mfg-02-f3d694f5bcb6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11ea83f61aa2,BATCH-0000357,MPS-0000357,2026-02-13,plant-afs-battery-02,RM-MHP,LOT-RM-000357,37.909,FG-NISO4,LOT-FG-0000357,35.381,TON,0.9333,2.528,0,CONFIRMED
mfg-02-234c62dda391,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f44738a6257f,BATCH-0000358,MPS-0000358,2026-02-19,plant-afs-battery-02,RM-LIME,LOT-RM-000358,39.253,MAT-FI-0017,LOT-FG-0000358,37.765,TON,0.9621,1.488,0,CONFIRMED
mfg-02-74e609bbe62a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e05c490c8277,BATCH-0000359,MPS-0000359,2026-02-25,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000359,43.618,MAT-FI-0023,LOT-FG-0000359,40.199,TON,0.92162,3.419,0,CONFIRMED
mfg-02-4d479a074c11,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6808e31c40c0,BATCH-0000360,MPS-0000360,2026-03-03,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000360,44.798,MAT-FI-0029,LOT-FG-0000360,42.684,TON,0.95281,2.114,0,CONFIRMED
mfg-02-f41771110dd5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30e995308f85,BATCH-0000361,MPS-0000361,2026-03-05,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000361,46.135,FG-CATHODE,LOT-FG-0000361,45.219,TON,0.98014,0.916,0,CONFIRMED
mfg-02-642c2015b5a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28d33fc4aabd,BATCH-0000362,MPS-0000362,2026-03-11,plant-afs-battery-02,RM-H2SO4,LOT-RM-000362,10.156,FG-LIOH,LOT-FG-0000362,9.58,TON,0.9433,0.576,0,CONFIRMED
mfg-02-4cf4c03df733,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d00b08d8bf9,BATCH-0000363,MPS-0000363,2026-03-17,plant-afs-battery-02,RM-MHP,LOT-RM-000363,12.518,FG-NISO4,LOT-FG-0000363,11.737,TON,0.93758,0.781,0,CONFIRMED
mfg-02-1d91a5117848,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-21e53394784c,BATCH-0000364,MPS-0000364,2026-03-24,plant-afs-battery-02,RM-LIME,LOT-RM-000364,13.138,MAT-FI-0017,LOT-FG-0000364,12.07,TON,0.91872,1.068,0,CONFIRMED
mfg-02-dd33e24fe16d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99cdf265a38a,BATCH-0000365,MPS-0000365,2026-03-26,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000365,14.901,MAT-FI-0023,LOT-FG-0000365,14.051,TON,0.94294,0.85,0,CONFIRMED
mfg-02-2031a9f51bce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5021c1df70d,BATCH-0000366,MPS-0000366,2026-04-01,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000366,16.962,MAT-FI-0029,LOT-FG-0000366,16.082,TON,0.9481,0.88,0,CONFIRMED
mfg-02-6c2b76f81169,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3da12e90cd9,BATCH-0000367,MPS-0000367,2026-04-07,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000367,18.254,FG-CATHODE,LOT-FG-0000367,18.163,TON,0.995,0.091,0,CONFIRMED
mfg-02-0338a33d7a49,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0706f010dd79,BATCH-0000368,MPS-0000368,2026-04-13,plant-afs-battery-02,RM-H2SO4,LOT-RM-000368,21.47,FG-LIOH,LOT-FG-0000368,20.295,TON,0.94529,1.175,0,CONFIRMED
mfg-02-77f512b75ef6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4560f0b3c09,BATCH-0000369,MPS-0000369,2026-04-15,plant-afs-battery-02,RM-MHP,LOT-RM-000369,24.118,FG-NISO4,LOT-FG-0000369,22.477,TON,0.93195,1.641,0,CONFIRMED
mfg-02-832b5d029e50,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-834a388d13da,BATCH-0000370,MPS-0000370,2026-04-21,plant-afs-battery-02,RM-LIME,LOT-RM-000370,25.785,MAT-FI-0017,LOT-FG-0000370,24.71,TON,0.95831,1.075,0,CONFIRMED
mfg-02-af522ad32736,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32bbc44c398c,BATCH-0000371,MPS-0000371,2026-04-27,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000371,28.48,MAT-FI-0023,LOT-FG-0000371,26.993,TON,0.94778,1.487,0,CONFIRMED
mfg-02-f901e048d34e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e057597e5dbe,BATCH-0000372,MPS-0000372,2026-05-03,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000372,31.143,MAT-FI-0029,LOT-FG-0000372,29.326,TON,0.94166,1.817,0,CONFIRMED
mfg-02-d48f7648d4a1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-290ce625fb97,BATCH-0000373,MPS-0000373,2026-05-05,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000373,32.097,FG-CATHODE,LOT-FG-0000373,31.71,TON,0.98795,0.387,0,CONFIRMED
mfg-02-47a2de5f05e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0db464c99af7,BATCH-0000374,MPS-0000374,2026-05-11,plant-afs-battery-02,RM-H2SO4,LOT-RM-000374,37.302,FG-LIOH,LOT-FG-0000374,34.144,TON,0.91534,3.158,0,CONFIRMED
mfg-02-7fc5bacd307e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbf67fd22048,BATCH-0000375,MPS-0000375,2026-05-18,plant-afs-battery-02,RM-MHP,LOT-RM-000375,34.6,FG-NISO4,LOT-FG-0000375,31.705,TON,0.91632,2.895,0,CONFIRMED
mfg-02-c35cf3b22d28,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-275fac659899,BATCH-0000376,MPS-0000376,2026-05-24,plant-afs-battery-02,RM-LIME,LOT-RM-000376,35.571,MAT-FI-0017,LOT-FG-0000376,33.963,TON,0.9548,1.608,0,CONFIRMED
mfg-02-d18fe42b8c61,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd3a07dccf8c,BATCH-0000377,MPS-0000377,2026-05-26,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000377,38.345,MAT-FI-0023,LOT-FG-0000377,36.271,TON,0.9459,2.074,0,CONFIRMED
mfg-02-2a842b1402bb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1daa5d212c62,BATCH-0000378,MPS-0000378,2026-06-01,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000378,40.644,MAT-FI-0029,LOT-FG-0000378,38.63,TON,0.95045,2.014,4,CONFIRMED
mfg-02-230a0efad51d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ca1eb9c96fd,BATCH-0000379,MPS-0000379,2026-06-07,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000379,41.948,FG-CATHODE,LOT-FG-0000379,41.039,TON,0.97834,0.909,0,CONFIRMED
mfg-02-484e5354555a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-704125c1a923,BATCH-0000380,MPS-0000380,2026-06-13,plant-afs-battery-02,RM-H2SO4,LOT-RM-000380,45.189,FG-LIOH,LOT-FG-0000380,43.498,TON,0.96258,1.691,0,CONFIRMED
mfg-02-43c03aa1d861,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d0b74ed8c755,BATCH-0000381,MPS-0000381,2026-06-15,plant-afs-battery-02,RM-MHP,LOT-RM-000381,9.846,FG-NISO4,LOT-FG-0000381,9.22,TON,0.9364,0.626,0,CONFIRMED
mfg-02-3352ba2de5b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-423a76ce727e,BATCH-0000382,MPS-0000382,2026-06-21,plant-afs-battery-02,RM-LIME,LOT-RM-000382,12.031,MAT-FI-0017,LOT-FG-0000382,11.301,TON,0.93935,0.73,0,CONFIRMED
mfg-02-c55d8f6f6ef1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5088cec50b46,BATCH-0000383,MPS-0000383,2026-06-27,plant-afs-battery-02,MAT-RA-0013,LOT-RM-000383,14.068,MAT-FI-0023,LOT-FG-0000383,13.433,TON,0.95484,0.635,0,CONFIRMED
mfg-02-f7a8a38b490b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25b9d5c71f4e,BATCH-0000384,MPS-0000384,2026-07-03,plant-afs-battery-02,MAT-CO-0014,LOT-RM-000384,16.482,MAT-FI-0029,LOT-FG-0000384,15.615,TON,0.94741,0.867,0,CONFIRMED
mfg-02-8decdbf31b5a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8fa8709d27e3,BATCH-0000385,MPS-0000385,2026-07-05,plant-afs-smelting-01,RM-CU-CONC,LOT-RM-000385,18.548,FG-CATHODE,LOT-FG-0000385,17.848,TON,0.96228,0.7,0,CONFIRMED
mfg-02-f8f328390805,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d22a315951ec,BATCH-0000386,MPS-0000386,2026-07-12,plant-afs-battery-02,RM-H2SO4,LOT-RM-000386,19.021,FG-LIOH,LOT-FG-0000386,17.425,TON,0.91608,1.596,0,CONFIRMED
