회사명,종목코드,법인등록번호,KSIC,묶음노드,보고서,부문명,주요제품,부문설명,매출,수익행,상태
가온전선(주),000500,1341110000567,C2830,,사업보고서 (2025.12),특수선사업부,"선재, 자동차전선,전선용컴파운드 등",,485148,매출액,부문
가온전선(주),000500,1341110000567,C2830,,사업보고서 (2025.12),목드럼사업부,목드럼 등,,24061,매출액,부문
(주)하림,136480,2149110034430,C1012,,사업보고서 (2025.12),육계,,하림닭고기(KS표시),1079874,외부수익,부문
(주)하림,136480,2149110034430,C1012,,사업보고서 (2025.12),육가공,,"삼계탕, 하림너겟",229686,외부수익,부문
(주)진에어,272450,1201110454976,H5110,,사업보고서 (2025.12),,,,,,부문없음
(주)세아제강,306200,1101116860640,C2413,,사업보고서 (2025.12),,,,,,부문없음
한화엔진(주),082740,1942110038423,C2911,,사업보고서 (2025.12),디젤엔진 및 용역,,,92531,세로형,부문
넷마블(주),251270,1101114731299,J5821,,사업보고서 (2025.12),,,,,,단일부문
(주)케이뱅크,279570,1101115938985,K6412,,사업보고서 (2025.12),,,,,,단일부문
효성화학(주),298000,1101116770188,C2020,,사업보고서 (2025.12),,,,,,부문없음
(주)엘지헬로비전,037560,1101111144297,J6022,,사업보고서 (2025.12),,,,,,단일부문
동원시스템즈(주),014820,1341110011712,C2223,,사업보고서 (2025.12),,,,,,부문없음
(주)부산도시가스,015350,1801110039495,D3520,,,,,,,,사업보고서 없음
(주)신세계푸드,031440,1101110305288,G4610,,,제조서비스,,,,없음(부문명만),부문
(주)신세계푸드,031440,1101110305288,G4610,,,매입유통,,,,없음(부문명만),부문
(주)디비하이텍,000990,1101110026206,C2612,,사업보고서 (2025.12),반도체,,,1122718,매출액,부문
(주)디비하이텍,000990,1101110026206,C2612,,사업보고서 (2025.12),부동산,,,8450,매출액,부문
(주)디비하이텍,000990,1101110026206,C2612,,사업보고서 (2025.12),건설공사,,,2998,매출액,부문
(주)디비하이텍,000990,1101110026206,C2612,,사업보고서 (2025.12),합금철,,,40064,매출액,부문
한국콜마(주),161890,1647110030756,C2049,,사업보고서 (2025.12),화장품,화장품 등의 제조 및 판매,"기초, 기능성 / 색조화장품",1440925,매출액,부문
한국콜마(주),161890,1647110030756,C2049,,사업보고서 (2025.12),의약품,의약품 제조 및 판매업,,985407,매출액,부문
한국콜마(주),161890,1647110030756,C2049,,사업보고서 (2025.12),식품,"건강음료, 식품 등","컨디션, 헛개수, 홍삼진 등",73155,매출액,부문
한국콜마(주),161890,1647110030756,C2049,,사업보고서 (2025.12),패키징,화장품 용기 및 디스펜스 제조와 판매,"펌프류, 튜브류, 견본품 등",222933,매출액,부문
(주)영풍,000670,1101110003824,C2421,,사업보고서 (2025.12),제련부문,,아연괴 등 제품 매출,1009605,매출액,부문
(주)영풍,000670,1101110003824,C2421,,사업보고서 (2025.12),임대부문,,아연괴 등 제품 매출,42325,매출액,부문
(주)영풍,000670,1101110003824,C2421,,사업보고서 (2025.12),휴게소부문,,아연괴 등 제품 매출,1385,매출액,부문
(주)영풍,000670,1101110003824,C2421,,사업보고서 (2025.12),PCB부문,,아연괴 등 제품 매출,1966477,매출액,부문
(주)오리온,271560,1101116417805,C1060,,사업보고서 (2025.12),,,,,,부문없음
애경케미칼(주),161000,1101114951243,C2011,,사업보고서 (2025.12),가소제사업부문,"플라스틱 첨가제,무수프탈산 제조/판매",애경케미칼(주)애경(영파)화공 유한공사애경(홍콩)유한공사상해투자관리유한공사,805297,세로형,부문
애경케미칼(주),161000,1101114951243,C2011,,사업보고서 (2025.12),합성수지사업부문,"불포화폴리에스테르수지, 코팅수지 제조/판매","UPR, 코팅용 수지, 경화제 등",237059,세로형,부문
애경케미칼(주),161000,1101114951243,C2011,,사업보고서 (2025.12),생활화학사업부문,"음이온 계면활성제, 정제글리세린 제조/판매","애경케미칼(주)애경스페셜티(주)AK VINAAK SPECIALTY VINA CO.,LTDAEKYUNG CHEMTECH INDIA PRIVATE LIMITED",253310,세로형,부문
애경케미칼(주),161000,1101114951243,C2011,,사업보고서 (2025.12),바이오&에너지사업부문,"바이오디젤/중유, 음극소재 제조/판매","바이오디젤, 바이오중유, 하드카본 등",246846,세로형,부문
포스코스틸리온(주),058430,1746110006492,C2419,,사업보고서 (2025.12),,,,,,단일부문
(주)현대홈쇼핑,057050,1101112248882,G4791,,사업보고서 (2025.12),홈쇼핑,방송판매,,1089003,외부고객 매출액,부문
(주)현대홈쇼핑,057050,1101112248882,G4791,,사업보고서 (2025.12),건축자재,건축자재 제조 및 판매,,982413,외부고객 매출액,부문
(주)현대홈쇼핑,057050,1101112248882,G4791,,사업보고서 (2025.12),전기통신 및바이오,디지털솔루션사업,,227236,외부고객 매출액,부문
(주)현대홈쇼핑,057050,1101112248882,G4791,,사업보고서 (2025.12),의류도소매,의류도소매,,1491182,외부고객 매출액,부문
신세계건설(주),034300,1101110759493,F4112,,사업보고서 (2025.12),,,,,,단일부문
에이치케이이노엔(주),195940,1101115379692,C2121,,사업보고서 (2025.12),의약품사업부,"호르몬제, 항암제, 순환기계 등",,804695,매출액,부문
에이치케이이노엔(주),195940,1101115379692,C2121,,사업보고서 (2025.12),H&B사업부,"건강음료, 식품 등",,92447,매출액,부문
(주)포스코디엑스,022100,1101110658637,M7212,,사업보고서 (2025.12),EIC사업실,"철강, 시스템, 엔지니어링 등",,,없음(부문명만),부문
(주)포스코디엑스,022100,1101110658637,M7212,,사업보고서 (2025.12),IT사업실,IT시스템 운영 및 개발 등,,,없음(부문명만),부문
롯데이노베이트(주),286940,1101116557114,J6202,,사업보고서 (2025.12),SM부문,,,206265,부문수익,부문
롯데이노베이트(주),286940,1101116557114,J6202,,사업보고서 (2025.12),SI부문,,,900173,부문수익,부문
롯데이노베이트(주),286940,1101116557114,J6202,,사업보고서 (2025.12),전기차충전부문,,,98536,부문수익,부문
(주)선진,136490,1344110046664,C1090,,사업보고서 (2025.12),사료 및 축산부문,,,1537956,세로형,부문
(주)선진,136490,1344110046664,C1090,,사업보고서 (2025.12),식품 및 식품서비스,,,845396,세로형,부문
(주)디엔오토모티브,007340,1845110000642,C3039,,사업보고서 (2025.12),,,,,,부문없음
(주)에코프로비엠,247540,1501110219184,C2820,,사업보고서 (2025.12),,,,,,단일부문
에스지씨이앤씨(주),016250,1101110327555,F4112,,사업보고서 (2025.12),플랜트,,8년 0개월,950310,매출액,부문
에스지씨이앤씨(주),016250,1101110327555,F4112,,사업보고서 (2025.12),건설,,7년 8개월,394693,매출액,부문
에스지씨이앤씨(주),016250,1101110327555,F4112,,사업보고서 (2025.12),물류센터,,,30079,매출액,부문
에스케이오션플랜트(주),100090,1913110003485,C3111,,사업보고서 (2025.12),강관사업부,밀 양,,27145,총 부 문 수 익,부문
에스케이오션플랜트(주),100090,1913110003485,C3111,,사업보고서 (2025.12),조선/해양사업부,고 성,,1013063,총 부 문 수 익,부문
(주)하이브,352820,1101113166546,J5920,,사업보고서 (2025.12),음악,,부문간 수익,2289189,외부고객으로 부터의 수익,부문
(주)하이브,352820,1101113166546,J5920,,사업보고서 (2025.12),플랫폼,,,293699,외부고객으로 부터의 수익,부문
(주)하이브,352820,1101113166546,J5920,,사업보고서 (2025.12),테크 기반 미래성장,,,66983,외부고객으로 부터의 수익,부문
(주)원익아이피에스,240810,1313110163174,C2927,,사업보고서 (2025.12),,,,,,단일부문
에이치엘홀딩스(주),060980,1313110030042,M7153,,사업보고서 (2024.12),,,,,,부문없음
(주)신세계인터내셔날,031430,1101110282402,G4741,,사업보고서 (2025.12),패션 및 라이프스타일,패션 및 라이프스타일제조 및 도소매,,442659,총매출액,부문
(주)신세계인터내셔날,031430,1101110282402,G4741,,사업보고서 (2025.12),코스메틱,화장품 제조 및 도소매,,12516,총매출액,부문
(주)코리아써키트,007810,1301110026749,C2622,,사업보고서 (2025.12),,,,,,부문없음
에어부산(주),298690,1801110605121,H5110,,사업보고서 (2025.12),,,,,,부문없음
한화비전(주),489790,1311110745562,C2642,,사업보고서 (2025.12),시큐리티부문,,한화비전(주),2200629,수익,부문
한화비전(주),489790,1311110745562,C2642,,사업보고서 (2025.12),산업용장비부문,,한화세미텍(주),491811,수익,부문
한화비전(주),489790,1311110745562,C2642,,사업보고서 (2025.12),반도체설계부문,,비전넥스트(주),15753,수익,부문
(주)에스엠엔터테인먼트,041510,1101111128340,J5920,,사업보고서 (2025.12),,,,,,부문없음
에이치디씨현대이피(주),089470,1650110006768,C2020,,사업보고서 (2025.12),PO,,,657160,외부고객으로부터의 수익,부문
에이치디씨현대이피(주),089470,1650110006768,C2020,,사업보고서 (2025.12),PS,,,310994,외부고객으로부터의 수익,부문
에이치디씨현대이피(주),089470,1650110006768,C2020,,사업보고서 (2025.12),건자재,,,24508,외부고객으로부터의 수익,부문
대원강업(주),000430,1101110015556,C3039,,사업보고서 (2025.12),,,,,,단일부문
(주)케이씨티시,009070,1101110149446,H4930,,사업보고서 (2025.12),운송 외,,,587049,매출액,부문
(주)케이씨티시,009070,1101110149446,H4930,,사업보고서 (2025.12),하역작업 외,,,132313,매출액,부문
(주)케이씨티시,009070,1101110149446,H4930,,사업보고서 (2025.12),소화물 외,,,267342,매출액,부문
유진기업(주),023410,1101110376148,C2332,,사업보고서 (2025.12),레미콘등제조사업부문,,,557403,외부매출액,부문
유진기업(주),023410,1101110376148,C2332,,사업보고서 (2025.12),건설사업부문,,,1045,외부매출액,부문
유진기업(주),023410,1101110376148,C2332,,사업보고서 (2025.12),물류사업부문,,,379771,외부매출액,부문
현대비앤지스틸(주),004560,1101110065395,C2412,,사업보고서 (2025.12),,,,,,단일부문
(주)세아특수강,019440,1746110005478,C2412,,사업보고서 (2025.12),선재부문,,,888039,외부고객 수익,부문
(주)세아특수강,019440,1746110005478,C2412,,사업보고서 (2025.12),자동차부품부문,,,68617,외부고객 수익,부문
태림포장(주),011280,1301110010015,C1721,,사업보고서 (2025.12),골판지 및 골판지상자 제조업,,,713413,세로형,부문
태림포장(주),011280,1301110010015,C1721,,사업보고서 (2025.12),골판지 원지 제조업,,,96005,세로형,부문
(주)케이지이니시스,035600,1101111602667,K6619,,사업보고서 (2025.12),,,,,,부문없음
아이에스동서(주),010780,1101110208383,C2332,,사업보고서 (2025.12),건설부문,,"건축/토목 과제 연구, 건설신기술ㆍ신공법 개발, 현장기술 지원",441704,매출액,부문
아이에스동서(주),010780,1101110208383,C2332,,사업보고서 (2025.12),콘크리트부문,,"신제품 개발, 고강도 소재 개발, 원가경쟁력 및 품질향상 방안 연구",256760,매출액,부문
(주)카카오페이,377300,1311110478337,K6619,,사업보고서 (2025.12),,,,,,부문없음
(주)케이티스카이라이프,053210,1101112149436,J6022,,사업보고서 (2025.12),케이티이엔에이,,방송프로그램 제작 및 판매,210913,매출액,부문
(주)케이티스카이라이프,053210,1101112149436,J6022,,사업보고서 (2025.12),케이티에이치씨엔,,유선방송업,229496,매출액,부문
(주)한솔케미칼,014680,1101110270895,C2012,,사업보고서 (2025.12),정밀화학제품,,"반도체,제지용 등",,없음(부문명만),부문
(주)한솔케미칼,014680,1101110270895,C2012,,사업보고서 (2025.12),제지/환경제품,,Hitex 등,,없음(부문명만),부문
(주)한솔케미칼,014680,1101110270895,C2012,,사업보고서 (2025.12),전자소재,,,,없음(부문명만),부문
(주)한솔케미칼,014680,1101110270895,C2012,,사업보고서 (2025.12),테이프류,,,,없음(부문명만),부문
(주)한솔케미칼,014680,1101110270895,C2012,,사업보고서 (2025.12),특수가스,,,,없음(부문명만),부문
(주)에스비에스,034120,1101110731483,J6021,,사업보고서 (2025.12),,,,,,단일부문
사조동아원(주),008040,1244110000662,C1051,,사업보고서 (2025.12),제 분,,자산총액,428056,매출액,부문
사조동아원(주),008040,1244110000662,C1051,,사업보고서 (2025.12),사 료,,,246207,매출액,부문
(주)케이티씨에스,058850,1601110119712,J6399,,사업보고서 (2025.12),고객서비스사업,,"KT 유/무선 고객센터, 교육사업",259320,총외부수익,부문
(주)케이티씨에스,058850,1601110119712,J6399,,사업보고서 (2025.12),AICC사업,,콜센터 운영 및 수주,241219,총외부수익,부문
(주)케이티씨에스,058850,1601110119712,J6399,,사업보고서 (2025.12),플랫폼사업,,"114번호 안내 및 우선번호안내, 리서치사업",26785,총외부수익,부문
(주)케이티씨에스,058850,1601110119712,J6399,,사업보고서 (2025.12),마케팅,,"휴대폰 판매 및 매장관리, 유/무선상품 위탁판매",144269,총외부수익,부문
(주)케이티씨에스,058850,1601110119712,J6399,,사업보고서 (2025.12),전자상거래,,"전자상거래(B2B)를 통한 도,소매물품 판매",373642,총외부수익,부문
(주)신세계아이앤씨,035510,1101111408867,J6202,,사업보고서 (2025.12),IT서비스,신세계I&C,"시스템 통합 및 구축/운영, NW, IBS, IDC, 그룹사 전산시스템 수탁운영 등",438611,외부매출액,부문
(주)신세계아이앤씨,035510,1101111408867,J6202,,사업보고서 (2025.12),IT유통,신세계I&C,"DW, UI, 보안 등 솔루션, 게임 및 컨텐츠 등의 IT 기기",197162,외부매출액,부문
(주)신세계아이앤씨,035510,1101111408867,J6202,,사업보고서 (2025.12),IT정보서비스,신세계I&C,바코드 프린트 등 기타 장비,51427,외부매출액,부문
에스지씨에너지(주),005090,1101110079817,D3530,,사업보고서 (2025.12),발전/에너지,증기 및 전기 생산,"증기, 전기 생산",848712,매출액,부문
에스지씨에너지(주),005090,1101110079817,D3530,,사업보고서 (2025.12),유리,제병제품과 가정용 유리제품의 제조 판매,"제병제품, 가정용 유리제품 제조 판매",338472,매출액,부문
에스지씨에너지(주),005090,1101110079817,D3530,,사업보고서 (2025.12),건설 및 부동산,"토건, 플랜트 및 임대업","플랜트, 건설 및 임대업",1366419,매출액,부문
에스지씨에너지(주),005090,1101110079817,D3530,,사업보고서 (2025.12),물류센터,물류센터 임대업,물류센터 임대업,18050,매출액,부문
씨제이씨지브이(주),079160,1101111673220,J5914,,사업보고서 (2025.12),멀티플렉스운영,,"콘텐츠 입장료, 극장 매점 식음료 판매, 극장 광고, 공간 임대 등 멀티플렉스 운영 사업",1467074,총영업수익,부문
씨제이씨지브이(주),079160,1101111673220,J5914,,사업보고서 (2025.12),기술특별관 및콘텐츠 플랫폼,,"4DX, SCREEN X 기술특별관 장비 판매 및 정산 매출, 오리지널 콘텐츠 제작 및 배급",146353,총영업수익,부문
씨제이씨지브이(주),079160,1101111673220,J5914,,사업보고서 (2025.12),IT 서비스,,"IT 시스템구축, 개발, 운영 및 솔루션 공급 등",853173,총영업수익,부문
인터지스(주),129260,1801110001973,H4930,,사업보고서 (2025.12),,,,,,단일부문
에스케이바이오팜(주),326030,1101114570720,M7011,,사업보고서 (2025.12),,,,,,단일부문
에이치디씨랩스(주),039570,1101111775365,F4231,,사업보고서 (2025.12),,,,,,부문없음
(주)디비아이엔씨,012030,1101110210859,J6202,,사업보고서 (2025.12),IT,,IT서비스,361509,1. 매출액,부문
(주)디비아이엔씨,012030,1101110210859,J6202,,사업보고서 (2025.12),상사,,상품용역,232858,1. 매출액,부문
(주)디비아이엔씨,012030,1101110210859,J6202,,사업보고서 (2025.12),브랜드,,브랜드사용수익,44910,1. 매출액,부문
(주)삼표시멘트,038500,1101110738637,C2331,,사업보고서 (2025.12),시멘트사업부,,,762793,매출액,부문
(주)삼표시멘트,038500,1101110738637,C2331,,사업보고서 (2025.12),레미콘사업부,,,47310,매출액,부문
애경산업(주),018250,1101110398275,C2042,,사업보고서 (2025.12),생활용품,,"스파크, 리큐, 울샴푸, 순샘, 트리오, 르샤트라, 케라시스, 블랙포레, 2080, 샤워메이트, 랩신 등",441706,매출액,부문
애경산업(주),018250,1101110398275,C2042,,사업보고서 (2025.12),화장품,,"AGE20'S, 루나, 포인트앤, 에이솔루션, 투에딧, 시그닉, 로에비타 등",254029,매출액,부문
(주)이노션,214320,1101113229097,M7131,,사업보고서 (2025.12),,,,,,부문없음
대한해운(주),005880,1101110008212,H5011,,사업보고서 (2025.12),벌크선,,해상화물운송,,없음(부문명만),부문
대한해운(주),005880,1101110008212,H5011,,사업보고서 (2025.12),LNG선,,해상화물운송,,없음(부문명만),부문
대한해운(주),005880,1101110008212,H5011,,사업보고서 (2025.12),탱커선,,"원유, 석유제품 등",,없음(부문명만),부문
대한해운(주),005880,1101110008212,H5011,,사업보고서 (2025.12),무역업,,철강 등,,없음(부문명만),부문
대한해운(주),005880,1101110008212,H5011,,사업보고서 (2025.12),광산업,,생산판매,,없음(부문명만),부문
대한해운(주),005880,1101110008212,H5011,,사업보고서 (2025.12),건설업,,공사수주,,없음(부문명만),부문
(주)엔에스쇼핑,138250,1101112262527,G4791,,,,,,,,사업보고서 없음
(주)유니드,014830,1101110275069,C2012,,사업보고서 (2025.12),국내부문,"가성칼륨 및 기타기초화학제품의 제조, 판매",,601750,매출액,부문
(주)유니드,014830,1101110275069,C2012,,사업보고서 (2025.12),해외부문,"가성칼륨 및 기타기초화학제품의 제조, 판매",,755132,매출액,부문
아주스틸(주),139990,1760110020145,C2419,,사업보고서 (2025.12),,,,,,단일부문
(주)케이티아이에스,058860,1101112271510,N7599,,사업보고서 (2025.12),컨택센터사업,,영업이익,452896,매출액,부문
(주)케이티아이에스,058860,1101112271510,N7599,,사업보고서 (2025.12),안내사업,,,18285,매출액,부문
(주)케이티아이에스,058860,1101112271510,N7599,,사업보고서 (2025.12),유통사업,,,110324,매출액,부문
한국공항(주),005430,1101110003692,H5293,,사업보고서 (2025.12),지상조업부문,"지상조업용역 및 기내식 지원용역, 급유판매 등",영업손익,610902,매출액,부문
한국공항(주),005430,1101110003692,H5293,,사업보고서 (2025.12),제품판매부문,먹는샘물 및 축산물 등,,22804,매출액,부문
진흥기업(주),002780,1101110006349,F4111,,사업보고서 (2025.12),관급토목,"도로, 항만, 국토개발사업 등 사회간접자본(SOC)의 도급공사",,110362,매출액,부문
진흥기업(주),002780,1101110006349,F4111,,사업보고서 (2025.12),관급건축,"아파트, 상가, 주상복합, BTL, 민자 SOC, 턴키 등 신축분양 및 도급공사",,110884,매출액,부문
진흥기업(주),002780,1101110006349,F4111,,사업보고서 (2025.12),민간건축,"재개발/재건축, 오피스텔, 주상복합, 아파트 등 도급공사",,355136,매출액,부문
(주)웅진씽크빅,095720,2849110065613,P8570,,사업보고서 (2025.12),,,,,,부문없음
한솔테크닉스(주),004710,1101110004682,C2629,,사업보고서 (2025.12),전자부품 사업,"TV 및 생활가전용 파워모듈, 무선충전모듈, 선박용전자장비 등",,639388,외부고객으로부터의 수익,부문
한솔테크닉스(주),004710,1101110004682,C2629,,사업보고서 (2025.12),"제품,조립 사업",태양광모듈 및 휴대폰 조립 등,,414206,외부고객으로부터의 수익,부문
한솔테크닉스(주),004710,1101110004682,C2629,,사업보고서 (2025.12),반도체 사업,"반도체 장비 부품 가공, 세정/코팅, 폐기물재활용 등",,198830,외부고객으로부터의 수익,부문
(주)셀트리온제약,068760,1101112112764,C2121,,사업보고서 (2025.12),,,,,,단일부문
(주)동양,001520,1101110005333,C2332,,사업보고서 (2025.12),건재 부문,,"(주)동양, Beijing Tongjian Ready-Mixed Concrete",381380,세로형,부문
(주)동양,001520,1101110005333,C2332,,사업보고서 (2025.12),건설 부문,,(주)동양,112646,세로형,부문
(주)동양,001520,1101110005333,C2332,,사업보고서 (2025.12),플랜트 부문,,"산업용 송풍기, 환경사업",40817,세로형,부문
(주)동양,001520,1101110005333,C2332,,사업보고서 (2025.12),섬유 부문,,"유진한일합섬(주), PT. Hanil Indonesia",89330,세로형,부문
스튜디오드래곤(주),253450,1101116052164,J5911,,사업보고서 (2025.12),,,,,,부문없음
효성아이티엑스(주),094280,1101111412256,N7599,,사업보고서 (2025.12),,,,,,단일부문
에이치에스효성첨단소재(주),298050,1101116770170,C2050,,사업보고서 (2025.12),산업자재부문,,,3431123,매출액,부문
에이치에스효성첨단소재(주),298050,1101116770170,C2050,,사업보고서 (2025.12),섬유부문,,,341123,매출액,부문
에이치디현대에너지솔루션(주),322000,1101116265410,C2612,,사업보고서 (2025.12),,,,,,단일부문
사조산업(주),007160,1101110112328,C1021,,사업보고서 (2025.12),,,,,,부문없음
태림페이퍼(주),019300,1301110026236,C1710,,,,,,,,사업보고서 없음
율촌화학(주),008730,1101110145147,C2223,,사업보고서 (2025.12),포장부문,,,319542,매출액,부문
율촌화학(주),008730,1101110145147,C2223,,사업보고서 (2025.12),전자소재부문,,,165841,매출액,부문
두산퓨얼셀(주),336260,2149110058935,C2811,,사업보고서 (2025.12),,,,,,부문없음
자이에스앤디(주),317400,1101111934557,L6812,,사업보고서 (2025.12),주택사업부문,,,131483,매출액,부문
자이에스앤디(주),317400,1101111934557,L6812,,사업보고서 (2025.12),HS사업부문,"홈네트워크공사, 시스클라인공사, 옵션공사, 아파트 A/S, 시설관리, 인프라운영관리 등",,322429,매출액,부문
자이에스앤디(주),317400,1101111934557,L6812,,사업보고서 (2025.12),건축,"첨단공장/연구시설 등 건축, 플랜트 등",공사 등,933684,매출액,부문
콜마비앤에이치(주),200130,1101115399517,C1089,,사업보고서 (2025.12),식품,건강기능식품 제조업,콜마비앤에이치,310985,매출액,부문
콜마비앤에이치(주),200130,1101115399517,C1089,,사업보고서 (2025.12),화장품 등,화장품 제조 및 상품유통,,246113,매출액,부문
(주)파라다이스,034230,1101110129274,R9124,,사업보고서 (2025.12),,,,,,부문없음
(주)카카오게임즈,293490,1311110351682,J5821,,사업보고서 (2025.12),,,,,,부문없음
(주)삼양패키징,272550,1101115554418,C2223,,,,,,,,주석 못찾음
(주)사조오양,006090,1101110104820,C1021,,사업보고서 (2025.12),수산부문,"참치, 명태 등 수산물 어획 및 판매",,96732,외부매출액,부문
(주)사조오양,006090,1101110104820,C1021,,사업보고서 (2025.12),제품부문,"맛살, 햄 등 식품가공",,317090,외부매출액,부문
한화갤러리아(주),452260,1101118570891,G4711,,사업보고서 (2025.12),,,,,,부문없음
(주)원익큐엔씨,074600,1760110035615,C2612,,사업보고서 (2025.12),Quartz Ware,,반도체용 석영유리,362724,외부 매출액,부문
(주)원익큐엔씨,074600,1760110035615,C2612,,사업보고서 (2025.12),Ceramic,,,25406,외부 매출액,부문
(주)원익큐엔씨,074600,1760110035615,C2612,,사업보고서 (2025.12),세 정,,반도체용소재/장비부품세정 및 코팅,111266,외부 매출액,부문
(주)원익큐엔씨,074600,1760110035615,C2612,,사업보고서 (2025.12),쿼츠 등 원재료,,,437553,외부 매출액,부문
(주)케이티알파,036030,1101110822026,G4610,,사업보고서 (2025.12),,,,,,부문없음
경남기업(주),000800,1101110008262,F4111,,사업보고서 (2025.12),건축 부문,,"관건축, 민간건축",285492,매출액,부문
경남기업(주),000800,1101110008262,F4111,,사업보고서 (2025.12),토목 부문,,"도로, 교량, 철도 등",83309,매출액,부문
경남기업(주),000800,1101110008262,F4111,,사업보고서 (2025.12),플랜트 부문,,"발전소, 열병합, 주배관 등",24128,매출액,부문
경남기업(주),000800,1101110008262,F4111,,사업보고서 (2025.12),해외 부문,,"해외 건축, 토목, 플랜트",1259,매출액,부문
(주)에코프로머티리얼즈,450080,1717110132339,C2820,,,,,,,,주석 못찾음
한솔로지스틱스(주),009180,1101110150659,H5294,,사업보고서 (2025.12),,,,,,부문없음
(주)지누스,013890,1347110002553,C3201,,사업보고서 (2025.12),,,,,,부문없음
에이치디현대마린엔진(주),071970,1942110048381,C2911,,사업보고서 (2025.12),,,,,,부문없음
에스케이이터닉스(주),475150,1311110729441,F4112,,사업보고서 (2025.12),신재생에너지,"풍력/태양광/연료전지발전소 EPC 및 설비 설치, 운영, 사업 개발 및 사업권 매각",,348860,매출액,부문
에스케이이터닉스(주),475150,1311110729441,F4112,,사업보고서 (2025.12),ESS,"ESS 설비 설치, 운영, 전력절감서비스 제공",,36781,매출액,부문
(주)원익피앤이,217820,1348110045535,C2929,,사업보고서 (2025.12),,,,,,부문없음
(주)삼원강재,023000,1746110014924,C3039,,,,,,,,주석 못찾음
(주)포스코엠텍,009520,1746110000866,N7599,,사업보고서 (2025.12),철강원료 사업부문,탈산용 알루미늄,탈산용 알루미늄,138392,세로형,부문
(주)포스코엠텍,009520,1746110000866,N7599,,사업보고서 (2025.12),제품포장 사업부문,철강제품 포장,철강제품 포장,178813,세로형,부문
(주)포스코엠텍,009520,1746110000866,N7599,,사업보고서 (2025.12),엔지니어링 사업부문,기계설비,(주)포스코,5905,세로형,부문
(주)포스코엠텍,009520,1746110000866,N7599,,사업보고서 (2025.12),위탁운영 사업부문,페로망간 공장 등 운영,페로망간 공장 등 운영,34322,세로형,부문
(주)다우기술,023590,1101110414758,J6312,,사업보고서 (2025.12),비금융,,,2644132,매출액,부문
(주)다우기술,023590,1101110414758,J6312,,사업보고서 (2025.12),금융,,,1528354,매출액,부문
(주)티케이케미칼,104480,1101113783457,C2050,,사업보고서 (2025.12),화학부문,,PET-Chip,317006,세로형,부문
(주)티케이케미칼,104480,1101113783457,C2050,,사업보고서 (2025.12),건설부문,,,21001,세로형,부문
(주)티케이케미칼,104480,1101113783457,C2050,,사업보고서 (2025.12),전자부문,,터치스크린패널,7750,세로형,부문
에스케이디앤디(주),210980,1101113001685,L6812,,사업보고서 (2025.12),부동산개발/운영,오피스/지식산업센터/상업시설/오피스텔/임대주택 등 개발 및 운영,,381349,영업수익,부문
에스케이디앤디(주),210980,1101113001685,L6812,,사업보고서 (2025.12),가구,수입/국산가구 등의 판매 및 설치,,64475,영업수익,부문
(주)에이치에스애드,035000,1101110375398,M7131,,사업보고서 (2025.12),,,,,,단일부문
(주)디에이피,066900,1244110006602,C2622,,사업보고서 (2025.12),,,,,,부문없음
(주)모보,051810,1201110017336,C2830,,,,,,,,사업보고서 없음
(주)멀티캠퍼스,067280,1101111960792,P8565,,사업보고서 (2025.12),정상,,,51917,세로형,부문
(주)두산테스나,131970,1311110082427,C2611,,사업보고서 (2025.12),,,,,,단일부문
(주)원익머트리얼즈,104830,1501110101662,C2012,,사업보고서 (2025.12),,,,,,부문없음
한솔피엔에스(주),010420,1101110175970,G4645,,사업보고서 (2025.12),,,,,,부문없음
휴젤(주),145020,1101112380890,C2110,,사업보고서 (2025.12),,,,,,부문없음
(주)원익큐브,014190,1101110425432,G4673,,사업보고서 (2025.12),케미칼,,세계적 다국적기업 및 국내 화학원료제조 업체들의 국내 Distributor 영업매출,73731,매출액,부문
(주)원익큐브,014190,1101110425432,G4673,,사업보고서 (2025.12),건자재,,목조주택용 자재의 상품매출,48985,매출액,부문
(주)원익큐브,014190,1101110425432,G4673,,사업보고서 (2025.12),실리콘,,건축용 및 산업용 실리콘의 상품매출 및 실리콘 생산공장을 통해 제품 제조 및 공급,20670,매출액,부문
(주)원익큐브,014190,1101110425432,G4673,,사업보고서 (2025.12),폴리머,,"자동차, 전기전자, 플라스틱, 건축용 실란트 등 다양한 산업에 두루 사용되는 산업용 화학소재를 주요 품목의 상품매출",116136,매출액,부문
(주)원익큐브,014190,1101110425432,G4673,,사업보고서 (2025.12),DS,,HP사의 인디고(디지털인쇄기)제품의 국내 유통 매출,20087,매출액,부문
(주)원익큐브,014190,1101110425432,G4673,,사업보고서 (2025.12),전자소재,,"플라스틱필름(전도성점착테이프) 제조, 플라스틱 적층, 도포 및 기타 표면처리 제품매출",5152,매출액,부문
(주)한솔홈데코,025750,1101110825624,C1621,,사업보고서 (2025.12),MDF 등 나무제품의제조판매,,,290553,수익,부문
롯데에너지머티리얼즈(주),020150,2149110003625,C2629,,사업보고서 (2025.12),,,,,,부문없음
(주)현대에버다임,041440,1101111042574,C2924,,사업보고서 (2025.12),차량사업부문,,고층건물의 건축작업에 필요한 콘크리트믹스를 고압으로 고층까지 송출하는 기계,137236,매출액,부문
