record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,reference_type,reference_key,effective_date,value,unit,fiscal_year,fiscal_period,is_workday
fnd-03-bf2ae98b1b30,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-804f25922564,FISCAL_CALENDAR,2025-03-04,2025-03-04,3,MONTH,2025,3,True
fnd-03-695b1d40636b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed6592cc60f1,FISCAL_CALENDAR,2025-03-05,2025-03-05,3,MONTH,2025,3,True
fnd-03-47cf5712d19b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c011b5d69a4d,FISCAL_CALENDAR,2025-03-06,2025-03-06,3,MONTH,2025,3,True
fnd-03-21be3e623649,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-703a3448eab4,FISCAL_CALENDAR,2025-03-07,2025-03-07,3,MONTH,2025,3,True
fnd-03-4355cb616640,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bccd8e436cb4,FISCAL_CALENDAR,2025-03-08,2025-03-08,3,MONTH,2025,3,False
fnd-03-611549c7f007,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2799d4e58fc5,FISCAL_CALENDAR,2025-03-09,2025-03-09,3,MONTH,2025,3,False
fnd-03-ebab91e3b3d6,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8051f18f95ab,FISCAL_CALENDAR,2025-03-10,2025-03-10,3,MONTH,2025,3,True
fnd-03-3be746d7ac55,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4df665f29e8,FISCAL_CALENDAR,2025-03-11,2025-03-11,3,MONTH,2025,3,True
fnd-03-15c2fb01b224,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-795d96a9ac28,FISCAL_CALENDAR,2025-03-12,2025-03-12,3,MONTH,2025,3,True
fnd-03-d1dfc0ebb522,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b469239aadfa,FISCAL_CALENDAR,2025-03-13,2025-03-13,3,MONTH,2025,3,True
fnd-03-6732c5ad1fe2,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b142f14044cb,FISCAL_CALENDAR,2025-03-14,2025-03-14,3,MONTH,2025,3,True
fnd-03-8032a72026a5,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9d08281f760,FISCAL_CALENDAR,2025-03-15,2025-03-15,3,MONTH,2025,3,False
fnd-03-d512f4a2cc85,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e05d3d78d9b2,FISCAL_CALENDAR,2025-03-16,2025-03-16,3,MONTH,2025,3,False
fnd-03-191fd6d18624,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb422e1e279f,FISCAL_CALENDAR,2025-03-17,2025-03-17,3,MONTH,2025,3,True
fnd-03-64e212e91928,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a45690311162,FISCAL_CALENDAR,2025-03-18,2025-03-18,3,MONTH,2025,3,True
fnd-03-89d65180cd3b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89ff8f96b098,FISCAL_CALENDAR,2025-03-19,2025-03-19,3,MONTH,2025,3,True
fnd-03-a2b511ffa6e5,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6fc25f5a985e,FISCAL_CALENDAR,2025-03-20,2025-03-20,3,MONTH,2025,3,True
fnd-03-ea493be8e58c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ec0f37fc79a,FISCAL_CALENDAR,2025-03-21,2025-03-21,3,MONTH,2025,3,True
fnd-03-d8baf5656934,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-66b00d6fdc33,FISCAL_CALENDAR,2025-03-22,2025-03-22,3,MONTH,2025,3,False
fnd-03-7644411ab508,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea1a15f95f5c,FISCAL_CALENDAR,2025-03-23,2025-03-23,3,MONTH,2025,3,False
fnd-03-b0e805cea45f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46ea9f8ac717,FISCAL_CALENDAR,2025-03-24,2025-03-24,3,MONTH,2025,3,True
fnd-03-ebec314d6ff9,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60599c70aabf,FISCAL_CALENDAR,2025-03-25,2025-03-25,3,MONTH,2025,3,True
fnd-03-887277a57433,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5867fe4ed550,FISCAL_CALENDAR,2025-03-26,2025-03-26,3,MONTH,2025,3,True
fnd-03-ab5d3a7054ef,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd4ce1d482d1,FISCAL_CALENDAR,2025-03-27,2025-03-27,3,MONTH,2025,3,True
fnd-03-9556f660b2cf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f57d7120654a,FISCAL_CALENDAR,2025-03-28,2025-03-28,3,MONTH,2025,3,True
fnd-03-e7fd9b1c68df,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f926e55e563b,FISCAL_CALENDAR,2025-03-29,2025-03-29,3,MONTH,2025,3,False
fnd-03-76c92f3ad68a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f959a1365452,FISCAL_CALENDAR,2025-03-30,2025-03-30,3,MONTH,2025,3,False
fnd-03-83d4c5ebac71,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23cc597e9d69,FISCAL_CALENDAR,2025-03-31,2025-03-31,3,MONTH,2025,3,True
fnd-03-551c6c643230,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6aaa53351d3,FISCAL_CALENDAR,2025-04-01,2025-04-01,4,MONTH,2025,4,True
fnd-03-626287e7aa68,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc1b201ab533,FISCAL_CALENDAR,2025-04-02,2025-04-02,4,MONTH,2025,4,True
fnd-03-43c871d442c4,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc96cc6b89cc,FISCAL_CALENDAR,2025-04-03,2025-04-03,4,MONTH,2025,4,True
fnd-03-2e67010af739,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5fd3954e0598,FISCAL_CALENDAR,2025-04-04,2025-04-04,4,MONTH,2025,4,True
fnd-03-fa631e46ab65,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e762e5270fec,FISCAL_CALENDAR,2025-04-05,2025-04-05,4,MONTH,2025,4,False
fnd-03-c3f8ce623726,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-065f2aaf5a43,FISCAL_CALENDAR,2025-04-06,2025-04-06,4,MONTH,2025,4,False
fnd-03-612e0cadb70f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6203e08c817a,FISCAL_CALENDAR,2025-04-07,2025-04-07,4,MONTH,2025,4,True
fnd-03-821b750d8b6b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4989c2b85ed6,FISCAL_CALENDAR,2025-04-08,2025-04-08,4,MONTH,2025,4,True
fnd-03-4c684d8b40d3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a80e41f6702,FISCAL_CALENDAR,2025-04-09,2025-04-09,4,MONTH,2025,4,True
fnd-03-bbf7159027cf,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-372aa769b322,FISCAL_CALENDAR,2025-04-10,2025-04-10,4,MONTH,2025,4,True
fnd-03-00d4809d26f0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34143a1fe934,FISCAL_CALENDAR,2025-04-11,2025-04-11,4,MONTH,2025,4,True
fnd-03-38a5c5725d04,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3ddae2f6bea,FISCAL_CALENDAR,2025-04-12,2025-04-12,4,MONTH,2025,4,False
fnd-03-d1e24980ffe1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b645be995ec0,FISCAL_CALENDAR,2025-04-13,2025-04-13,4,MONTH,2025,4,False
fnd-03-4d9c05fccfc8,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c48fda6accd9,FISCAL_CALENDAR,2025-04-14,2025-04-14,4,MONTH,2025,4,True
fnd-03-148f717aa0ef,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77e9c8ec88f3,FISCAL_CALENDAR,2025-04-15,2025-04-15,4,MONTH,2025,4,True
fnd-03-a02555615e16,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af86f7ff4d85,FISCAL_CALENDAR,2025-04-16,2025-04-16,4,MONTH,2025,4,True
fnd-03-92405f5ea792,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ceec4700e363,FISCAL_CALENDAR,2025-04-17,2025-04-17,4,MONTH,2025,4,True
fnd-03-12d03197d342,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1abc0fe3195c,FISCAL_CALENDAR,2025-04-18,2025-04-18,4,MONTH,2025,4,True
fnd-03-d961325e2c8a,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f95dd25260cf,FISCAL_CALENDAR,2025-04-19,2025-04-19,4,MONTH,2025,4,False
fnd-03-770f1d3a061b,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d961453c0a86,FISCAL_CALENDAR,2025-04-20,2025-04-20,4,MONTH,2025,4,False
fnd-03-4bd8c5aaf4e3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-751c84ac10f8,FISCAL_CALENDAR,2025-04-21,2025-04-21,4,MONTH,2025,4,True
fnd-03-e5ec90b939c3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b28c433cc55,FISCAL_CALENDAR,2025-04-22,2025-04-22,4,MONTH,2025,4,True
fnd-03-0a51300f8ec8,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-611bd6624a3c,FISCAL_CALENDAR,2025-04-23,2025-04-23,4,MONTH,2025,4,True
fnd-03-bd34d7f93a49,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-84a2317e28bb,FISCAL_CALENDAR,2025-04-24,2025-04-24,4,MONTH,2025,4,True
fnd-03-08274807cc27,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a1a12d7fd9e,FISCAL_CALENDAR,2025-04-25,2025-04-25,4,MONTH,2025,4,True
fnd-03-3595b7f1992d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b96c362dfeb1,FISCAL_CALENDAR,2025-04-26,2025-04-26,4,MONTH,2025,4,False
fnd-03-abbddbf50e7f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6fe09571a912,FISCAL_CALENDAR,2025-04-27,2025-04-27,4,MONTH,2025,4,False
fnd-03-1244d2450994,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8134bf70b634,FISCAL_CALENDAR,2025-04-28,2025-04-28,4,MONTH,2025,4,True
fnd-03-28767bf07b87,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-902e8b409990,FISCAL_CALENDAR,2025-04-29,2025-04-29,4,MONTH,2025,4,True
fnd-03-06cc10b127b9,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f1decb3cfb26,FISCAL_CALENDAR,2025-04-30,2025-04-30,4,MONTH,2025,4,True
fnd-03-0a8a40ded644,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c34d14ec165d,FISCAL_CALENDAR,2025-05-01,2025-05-01,5,MONTH,2025,5,True
fnd-03-701aa3571e95,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-84e83dd1c44e,FISCAL_CALENDAR,2025-05-02,2025-05-02,5,MONTH,2025,5,True
fnd-03-6a27b7ecb3db,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb1ce8d39bab,FISCAL_CALENDAR,2025-05-03,2025-05-03,5,MONTH,2025,5,False
fnd-03-cf9b32a6d08e,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7353f9739871,FISCAL_CALENDAR,2025-05-04,2025-05-04,5,MONTH,2025,5,False
fnd-03-80531dbf5064,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e0021ed6653,FISCAL_CALENDAR,2025-05-05,2025-05-05,5,MONTH,2025,5,True
fnd-03-bf04a1192cd4,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ff2f8e14e56,FISCAL_CALENDAR,2025-05-06,2025-05-06,5,MONTH,2025,5,True
fnd-03-0fb4d30cd865,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9295f28ef5d0,FISCAL_CALENDAR,2025-05-07,2025-05-07,5,MONTH,2025,5,True
fnd-03-d1859828b495,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8b9b9931545,FISCAL_CALENDAR,2025-05-08,2025-05-08,5,MONTH,2025,5,True
fnd-03-6e9b20823559,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-abfe93bad1cc,FISCAL_CALENDAR,2025-05-09,2025-05-09,5,MONTH,2025,5,True
fnd-03-203a01c4d82e,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0043ea3a54b6,FISCAL_CALENDAR,2025-05-10,2025-05-10,5,MONTH,2025,5,False
fnd-03-c66b400e019f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9cb1baf196d0,FISCAL_CALENDAR,2025-05-11,2025-05-11,5,MONTH,2025,5,False
fnd-03-2e8c519d6939,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd1676f4f130,FISCAL_CALENDAR,2025-05-12,2025-05-12,5,MONTH,2025,5,True
fnd-03-726403f1bc00,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89b183f48c29,FISCAL_CALENDAR,2025-05-13,2025-05-13,5,MONTH,2025,5,True
fnd-03-4d1c966efbee,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5801e45795c,FISCAL_CALENDAR,2025-05-14,2025-05-14,5,MONTH,2025,5,True
fnd-03-9a7eec64d98c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed41378a254e,FISCAL_CALENDAR,2025-05-15,2025-05-15,5,MONTH,2025,5,True
fnd-03-d310da7f265d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5392696d5ae7,FISCAL_CALENDAR,2025-05-16,2025-05-16,5,MONTH,2025,5,True
fnd-03-620640d003eb,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b03b7c58cfa,FISCAL_CALENDAR,2025-05-17,2025-05-17,5,MONTH,2025,5,False
fnd-03-689f047956c0,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47d7ceb9485f,FISCAL_CALENDAR,2025-05-18,2025-05-18,5,MONTH,2025,5,False
fnd-03-d0a73544d324,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67e69a3cb900,FISCAL_CALENDAR,2025-05-19,2025-05-19,5,MONTH,2025,5,True
fnd-03-a2dfaf4e21c1,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1160dd0d5093,FISCAL_CALENDAR,2025-05-20,2025-05-20,5,MONTH,2025,5,True
fnd-03-5e27ace03b3d,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d33be7a71672,FISCAL_CALENDAR,2025-05-21,2025-05-21,5,MONTH,2025,5,True
fnd-03-adf4ae8fe964,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e0892804ff2,FISCAL_CALENDAR,2025-05-22,2025-05-22,5,MONTH,2025,5,True
fnd-03-6849a56f7635,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efeb279b0aa5,FISCAL_CALENDAR,2025-05-23,2025-05-23,5,MONTH,2025,5,True
fnd-03-cd1e82c3f007,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8bd008dfb6dd,FISCAL_CALENDAR,2025-05-24,2025-05-24,5,MONTH,2025,5,False
fnd-03-dcacee353631,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c2fd42b5d9b,FISCAL_CALENDAR,2025-05-25,2025-05-25,5,MONTH,2025,5,False
fnd-03-a4a4d2bc61af,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25c368cc2942,FISCAL_CALENDAR,2025-05-26,2025-05-26,5,MONTH,2025,5,True
fnd-03-51b0d7fcbf9c,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2b177c08f8d,FISCAL_CALENDAR,2025-05-27,2025-05-27,5,MONTH,2025,5,True
fnd-03-d85fe04f4da4,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4dd16042d3d3,FISCAL_CALENDAR,2025-05-28,2025-05-28,5,MONTH,2025,5,True
fnd-03-4d2b61b07154,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-866555d43e79,FISCAL_CALENDAR,2025-05-29,2025-05-29,5,MONTH,2025,5,True
fnd-03-b9563e1f000f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c327b898292b,FISCAL_CALENDAR,2025-05-30,2025-05-30,5,MONTH,2025,5,True
fnd-03-b0cd23fbd365,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8282568792a7,FISCAL_CALENDAR,2025-05-31,2025-05-31,5,MONTH,2025,5,False
fnd-03-9cd6de0313dd,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e952a9e8723c,FISCAL_CALENDAR,2025-06-01,2025-06-01,6,MONTH,2025,6,False
fnd-03-ce02748cf9b7,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eceb80553deb,FISCAL_CALENDAR,2025-06-02,2025-06-02,6,MONTH,2025,6,True
fnd-03-97c1fb35f0f3,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b302d9d78d17,FISCAL_CALENDAR,2025-06-03,2025-06-03,6,MONTH,2025,6,True
fnd-03-9bdafae71a6f,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-afd21adb30c8,FISCAL_CALENDAR,2025-06-04,2025-06-04,6,MONTH,2025,6,True
fnd-03-24f008f48aee,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b716ab0bbeee,FISCAL_CALENDAR,2025-06-05,2025-06-05,6,MONTH,2025,6,True
fnd-03-97a9d35938fa,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b3ca3d47ec5,FISCAL_CALENDAR,2025-06-06,2025-06-06,6,MONTH,2025,6,True
fnd-03-48fe4e418ab2,tenant-afs-demo-materials,org-afs-demo-group,SYNTHETIC,REFERENCE,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28b33ff3a6d6,FISCAL_CALENDAR,2025-06-07,2025-06-07,6,MONTH,2025,6,False
